,rsi,macd_norm,macd_signal_norm,macd_hist_norm,bb_bandwidth,bb_pct_b,natr,vwap_dev,zscore,frac_diff_close,hl_spread,co_return,body_ratio,upper_shadow,lower_shadow,log_volume,log_dollar_volume,ret_1,ret_2,ret_3,ret_4,ret_5,vol_5,vol_10,vol_20,cs_spread,amihud,autocorr_10,ret,bin,weight,bar_type,source,bar_class,min_d,feature_mode
2024-01-04 01:00:00+00:00,37.930844550219234,-0.01244004405193616,-0.01253715911672199,9.711506478583023e-05,0.10122883291473381,0.34325322812240183,0.013061967806673045,0.007226491657518501,-0.6111114198814522,3.881477340519167,0.007591896358792492,-0.003897201194313251,0.5143385753915729,0.20320690718408158,0.28245451742126204,8.974733221694686,19.636949531400294,-0.003897201194289957,0.000790828299679101,0.0022405740006970617,-0.0040499257626058745,0.004730801943152944,0.0038603531194348786,0.006327616884615023,0.011021588639414227,0.001783721360455001,0.008276691740143921,-0.2815223822255505,0.02216535589451182,1.0,0.016421222450065005,1h,calendar,calendar,0.2,unified
2024-01-04 02:00:00+00:00,45.04612232258037,-0.011080379966573609,-0.012144834281657826,0.0010644543150842155,0.09266996652748838,0.46417357294211786,0.012894117835602036,-0.003428865880165804,-0.13967712665699,3.892503639722338,0.012421496604945138,0.010117988762245438,0.8104477611925206,0.15858208955194295,0.03097014925367085,9.229924936282671,19.902287744364465,0.010117988762268737,-0.003897201194289957,0.000790828299679101,0.0022405740006970617,-0.0040499257626058745,0.005792163743191527,0.007199074591634946,0.011314265335985806,0.0008790261743026292,0.008725193791942714,-0.19512522209240601,0.020628840699265853,1.0,0.010471858797253706,1h,calendar,calendar,0.2,unified
2024-01-04 07:00:00+00:00,39.75911620749782,-0.00740515822136696,-0.00948663618938532,0.0020814779680183603,0.025557947761050973,0.44210681714470834,0.010954939342285022,-0.0041419542374253404,-0.2257091789027757,3.881269903539078,0.011759205143190843,-0.009048361221646541,0.7729622266386281,0.2071570576536579,0.019880715705725884,9.847185313250593,20.510841515979642,-0.009046044462768963,-0.0006392218386844456,0.0006994594529223661,0.00096197650692068,-0.0007279421120653843,0.00414925784960179,0.004972519144165986,0.008745779503681946,0.0012346955431144942,0.007596031105928959,-0.12689416380497914,0.02079913958591858,1.0,0.018437960000215237,1h,calendar,calendar,0.2,unified
2024-01-04 09:00:00+00:00,44.69617980528545,-0.006587442912087946,-0.0084970032612582,0.0019095603491702555,0.024952787873565696,0.6452167367986851,0.01017679079513296,-0.005117595294924218,0.5661590676004132,3.8891468919414294,0.005676350399575987,0.003770412469515502,0.6629811629784422,0.33660933660797004,0.0004095004094927663,8.972327061740492,19.64163453375885,0.0037704124695387285,0.001954838495924176,-0.009046044462768963,-0.0006392218386844456,0.0006994594529223661,0.004965881777439039,0.004930862626606114,0.007218023803735961,0.0,0.008044459830777444,-0.33134969674970294,0.02365536218747838,1.0,0.013213562697225177,1h,calendar,calendar,0.2,unified
2024-01-04 11:00:00+00:00,48.048529358701856,-0.005179731846646026,-0.007401244517916541,0.002221512671270515,0.021549516401428073,0.7918741972498876,0.009991257554820738,-0.007086188124004206,1.1379351100603379,3.8922024807745235,0.007226510945119068,0.0022856411017467184,0.315924383209494,0.2140339634725703,0.47004165331473163,9.218555039020158,19.89177844327223,0.002287961850071797,0.0016002771963743404,0.0037704124695387285,0.001954838495924176,-0.009046044462768963,0.005186510912944385,0.004717996618143022,0.00550949577659008,0.0,0.0074342588507977075,-0.196540439515164,0.019767123141032128,1.0,0.013017144109906854,1h,calendar,calendar,0.2,unified
2024-01-04 12:00:00+00:00,51.87243834950302,-0.0041504889658637335,-0.006724071978304114,0.0025735830124403807,0.02350151046808598,0.9450509013990863,0.00979929362641053,-0.012193021414132916,1.735127843563501,3.8962110072687786,0.007896520091641828,0.004574108402012544,0.5779334500858813,0.1862230005832369,0.23584354932796303,9.656437504561437,20.33427018900317,0.004574108402035532,0.002287961850071797,0.0016002771963743404,0.0037704124695387285,0.001954838495924176,0.0012745526853291584,0.003771011868051547,0.005594427425692991,0.0,0.007769081786870548,-0.06059079606193829,0.015193014738996565,1.0,0.01067714880652481,1h,calendar,calendar,0.2,unified
2024-01-04 14:00:00+00:00,57.02427105630377,-0.0021394764974065382,-0.005242173575948408,0.00310269707854187,0.024279044518653335,1.1174877885964132,0.009760774532607912,-0.015296750909073467,2.407410594352031,3.9014147118626337,0.012194898566652616,0.007577752672165593,0.6190386781813348,0.2101013894100482,0.17085993240673938,9.952937261063118,20.637397911715667,0.007580059783281878,-0.0009685186113081609,0.004574108402035532,0.002287961850071797,0.0016002771963743404,0.0032275778532976584,0.004396010161140736,0.004399320571875384,0.0003101762195616245,0.0074820079793197665,-0.0920785718233862,0.017254233317101787,1.0,0.011498461853418492,1h,calendar,calendar,0.2,unified
2024-01-04 15:00:00+00:00,62.65535525081151,-0.0004593933224310382,-0.004249783042307445,0.0037903897198764062,0.030207406197738883,1.2288811566466233,0.010175676806214395,-0.01853262061144459,2.8417018942564347,3.9082787694097965,0.01665365127217873,0.00858147356699999,0.5130861504900343,0.3989912758991258,0.08792257360947683,10.652520733594738,21.34558680459199,0.008581473567022664,0.007580059783281878,-0.0009685186113081609,0.004574108402035532,0.002287961850071797,0.0039022078849056813,0.004969254441768034,0.00445688923585268,0.0,0.00735624317188655,-0.10087002270062342,-0.015462722108137636,-1.0,0.0002481052482914712,1h,calendar,calendar,0.2,unified
2024-01-04 20:00:00+00:00,61.96535198367084,0.0034701551917395053,0.000271717485929879,0.0031984377058096266,0.04159886248781473,0.8997623677040634,0.010723047980720551,-0.012086850871707291,1.5585606339221634,3.9051614987926637,0.021615397343862627,0.003785771445852342,0.1748112416105508,0.7593330536904803,0.06585570469792017,10.212617735968243,20.90717470642593,0.003785771445875126,-0.0022318647600286907,0.0014812932669776512,0.0015905145901971465,-0.0031217518971586155,0.002886615939611111,0.00389406920563189,0.004437429157839688,0.007623055813580148,0.005981289969449826,0.16281350746045448,-0.016966684754000212,-1.0,0.00014236107219400138,1h,calendar,calendar,0.2,unified
2024-01-04 21:00:00+00:00,66.6132826050651,0.004462797771647288,0.0011083808053330372,0.0033544169663142502,0.043855304628113746,0.9998611780504786,0.010716112466171747,-0.01756520404149774,1.9488176413647713,3.911396232621713,0.01162170495182731,0.007171063822088373,0.6148334624310308,0.3851665375670328,0.0,9.765359095297397,20.467064160453752,0.007168797104216515,0.003785771445875126,-0.0022318647600286907,0.0014812932669776512,0.0015905145901971465,0.003449884167401206,0.0041799925035601055,0.004429740119866205,0.007117010283533865,0.005866962815653665,0.18931898329312713,-0.02413548185821679,-1.0,0.0036644312774579335,1h,calendar,calendar,0.2,unified
