,rsi,macd_macd,macd_signal,macd_histogram,bb_bb_upper,bb_bb_mid,bb_bb_lower,bb_bb_bandwidth,bb_bb_pct_b,atr,natr,vwap_rolling,zscore,frac_diff_close,hl_spread,co_return,oc_return,body_ratio,upper_shadow,lower_shadow,log_volume,log_dollar_volume,ret_1,ret_2,ret_3,ret_4,ret_5,vol_5,vol_10,vol_20,cs_spread,amihud,autocorr_10,ret,bin,weight,bar_type,source,bar_class,min_d,feature_mode
2024-01-17 05:14:00+00:00,99.9999999999909,1.9766657738291542,0.5421137815478142,1.4345519922813401,,,,,,1147.7663265306148,0.026799187607536468,,,,0.03593409980293366,0.00010274084562436832,-2.331468351712856e-14,0.0028589993502265085,0.4942170240412634,0.5029239766078604,12.566241699450591,23.231194924652854,0.00010274084564745859,0.00026857706863617984,,,,,,,0.02400981625108162,,,-0.0030751158692383066,0.0,0.005173900825485415,renko,minute,information,0.5,unified
2024-01-18 05:15:00+00:00,52.07850691100052,-7.70596322210622,-1.1075016191829927,-6.598461602923227,,,,,,1118.275874635571,0.02619103201018273,,,,0.01721202241848903,-0.0030751158692615818,-2.331468351712856e-14,0.17893590964732725,0.14491767587407112,0.6761464144772409,12.206593779716162,22.868470379475337,-0.0030751158692383066,0.00010274084564745859,0.00026857706863617984,,,,,,0.009490726338969906,,,-0.012059239941864017,0.0,0.00603105667815322,renko,minute,information,0.5,unified
2024-01-18 16:38:00+00:00,17.309984566226873,-56.031601743467036,-12.092321644039803,-43.939280099427236,,,,,,1095.7204550187446,0.02597411064614626,,,,0.019023304436874184,-0.012061582029554024,2.3420876433866173e-06,0.6378816199369016,0.2932087227410713,0.06890965732078097,11.580278973435622,22.230091982074693,-0.012059239941864017,-0.0030751158692383066,0.00010274084564745859,0.00026857706863617984,,,,,0.016044583365905918,,,-0.014075089786460139,0.0,0.0038464966453325457,renko,minute,information,0.5,unified
2024-01-18 17:52:00+00:00,9.467981710563052,-140.28865070756,-37.731587456743846,-102.55706325081616,,,,,,1065.6832796602628,0.02562015794161058,,,,0.016232525152960798,-0.014072719278448406,-2.3705080590791774e-06,0.8730746445484737,0.09952606635055962,0.027399289099485604,11.007314305556722,21.64304499315406,-0.014075089786460139,-0.012059239941864017,-0.0030751158692383066,0.00010274084564745859,0.00026857706863617984,0.006832732355166331,,,0.0,,,-0.02621605249020879,0.0,0.0006520326542601041,renko,minute,information,0.5,unified
2024-01-18 19:55:00+00:00,6.570210853878891,-247.22179561437952,-79.62962908827099,-167.59216652610854,,,,,,1054.5987596845298,0.02568277040327622,,,,0.022173515981734622,-0.012894287985256691,-2.4041091271761665e-06,0.5852828116413138,0.359253157605315,0.05546403075227297,11.072502307634162,21.69533734947481,-0.012896692094336014,-0.014075089786460139,-0.012059239941864017,-0.0030751158692383066,0.00010274084564745859,0.006451122216605954,,,0.0,,,0.013555200332661351,1.0,0.0027105389883504724,renko,minute,information,0.5,unified
2024-01-19 16:30:00+00:00,4.917923501877098,-371.52415363979526,-138.00853399857584,-233.51561964121942,,,,,,1055.5345625642067,0.02605023205206931,,,,0.02635047088787484,-0.013319360395897073,-2.4313884239291225e-14,0.5088508007862619,0.48309450220054106,0.008054697012260425,12.501537617493488,23.111065111482084,-0.013319360395872882,-0.012896692094336014,-0.014075089786460139,-0.012059239941864017,-0.0030751158692383066,0.004536590645995927,,,0.0,,,0.013730843457220546,1.0,0.004444135669875752,renko,minute,information,0.5,unified
2024-01-19 17:36:00+00:00,25.673620886720684,-419.98982840455574,-194.40479287977183,-225.5850355247839,,,,,,1035.8178080953348,0.025215017943186483,,,,0.018975447547918935,0.013728375494437452,2.4679627340953772e-06,0.718537524052957,0.00012828736369264467,0.28133418858206743,10.810553526865126,21.433795400092365,0.013730843457220546,-0.013319360395872882,-0.012896692094336014,-0.014075089786460139,-0.012059239941864017,0.012015674721202836,,,0.0026091313036340712,,,-0.02254566650599357,0.0,0.01311210209812507,renko,minute,information,0.5,unified
2024-01-19 18:49:00+00:00,39.47738383040226,-409.81917668571987,-237.48766964096143,-172.33150704475844,,,,,,1011.166536088525,0.024293514774043255,,,,0.016594230579800556,0.013141282964111503,2.43430715366661e-06,0.7867380917898031,0.009121181410144114,0.20414072679860498,10.523975944983114,21.160354836738584,0.013143717271313686,0.013730843457220546,-0.013319360395872882,-0.012896692094336014,-0.014075089786460139,0.014723540797779811,,,0.0,,,-0.024564746446410463,0.0,0.023815301375584384,renko,minute,information,0.5,unified
2024-01-22 01:22:00+00:00,35.614988382722714,-390.05307905470545,-311.6410887830617,-78.41199027164373,,,,,,916.7210203303534,0.022188414953548768,,,,0.012525626099773873,-0.008526955516969451,2.399862703918263e-06,0.6836714975832116,0.2915942028979901,0.02473429951686604,10.335955578033888,20.96491130340697,-0.008524555654217739,0.001760650526217431,-0.0006537000374580866,0.013143717271313686,0.013730843457220546,0.009510178822116364,0.010566376495221904,,0.0031047737815396367,,,-0.028271778611848816,0.0,0.01861164318880606,renko,minute,information,0.5,unified
2024-01-22 04:50:00+00:00,31.418783332071627,-420.48215412673017,-333.4093018517954,-87.07285227493475,,,,,,887.5980903067568,0.021664850445008037,,,,0.012423876298221545,-0.00840500397949192,-2.4091839634366187e-14,0.6793713163051543,0.3137524557950557,0.006876227897825391,10.449600616190933,21.070154823056097,-0.008405003979467737,-0.008524555654217739,0.001760650526217431,-0.0006537000374580866,0.013143717271313686,0.00891853920753414,0.01067104145848807,,0.0,,,-0.019866774632381064,0.0,0.014986796431317406,renko,minute,information,0.5,unified
