,rsi,macd_macd,macd_signal,macd_histogram,bb_bb_upper,bb_bb_mid,bb_bb_lower,bb_bb_bandwidth,bb_bb_pct_b,atr,natr,vwap_rolling,zscore,frac_diff_close,hl_spread,co_return,oc_return,body_ratio,upper_shadow,lower_shadow,log_volume,log_dollar_volume,ret_1,ret_2,ret_3,ret_4,ret_5,vol_5,vol_10,vol_20,cs_spread,amihud,autocorr_10,ret,bin,weight,bar_type,source,bar_class,min_d,feature_mode
2024-01-02 00:00:03.304000+00:00,99.99999999999973,154.277111387084,34.5976900836837,119.6794213034003,,,,,,676.88163265306,0.015302085531530974,,,,0.03555813774737346,0.0324996697650065,-2.335349152056488e-06,0.899294297157543,0.01996312543707894,0.08074257740474229,11.634345886200512,22.331599597009497,0.03249733441590099,0.006870785531110814,,,,,,,0.0,,,-0.044862056261355705,0.0,0.00318760542167023,dollar,tick,information,0.1,unified
2024-01-02 07:47:36.825000+00:00,99.99999999999977,356.7120811702116,99.02056830098928,257.6915128692223,,,,,,745.0972303206987,0.016372596735591768,,,,0.035858998699151934,0.02831930511660863,7.91204518644281e-05,0.7786629082659627,0.19854157730240896,0.022795514431015542,12.072491748823202,22.798147027195647,0.028398425568518137,0.03249733441590099,0.006870785531110814,,,,,,0.0,,,-0.058132196659372914,0.0,0.009833556151432303,dollar,tick,information,0.1,unified
2024-01-02 23:47:37.372000+00:00,89.31609122358864,557.6591754428882,253.20904842237118,304.450127020517,,,,,,775.0149587969289,0.01727734301433499,,,,0.01897572970285724,-0.008380362081290067,-2.210684925302397e-06,0.44349154135286395,0.2518796992478184,0.3046287593981428,11.618824241739548,22.330056865756323,-0.008382572766171378,-0.006036801051978598,0.028398425568518137,0.03249733441590099,0.006870785531110814,0.019021575645983363,,,0.0013316905005960888,,,-0.04371282284122295,0.0,0.0072274000211794125,dollar,tick,information,0.1,unified
2024-01-03 12:05:42.592000+00:00,64.11254638760923,492.82879420054087,359.678477164492,133.15031703604888,,,,,,961.1358573300054,0.02238390676312989,,,,0.0817980050630299,-0.047710856962751735,-2.2093438190040858e-14,0.5974147994190142,0.15525439170909297,0.24733080887160808,12.004225825371108,22.671748503364544,-0.04771085696272961,0.003998034121506715,-0.008382572766171378,-0.006036801051978598,0.028398425568518137,0.027516684884766277,,,0.002940000286553475,,,0.02191526493058369,1.0,0.008134155310335841,dollar,tick,information,0.1,unified
2024-01-03 14:13:55.304000+00:00,58.58951383603394,336.838685576382,355.11051884687,-18.271833270488003,,,,,,1080.8690103778622,0.02555608385061385,,,,0.0623587270061933,-0.01513527185041895,6.986679871772879e-06,0.2445590354135721,0.011905664669746543,0.7435352999163022,12.051585480764874,22.703980156591257,-0.01512828517050092,-0.04771085696272961,0.003998034121506715,-0.008382572766171378,-0.006036801051978598,0.01971335850817314,,,0.0,,,0.037043550101084434,1.0,0.016253841060429697,dollar,tick,information,0.1,unified
2024-01-03 19:34:49.372000+00:00,61.963367775099066,259.9571054796543,336.0798361734269,-76.12273069377261,,,,,,1123.3712239223007,0.026179462878982734,,,,0.039055799992541725,0.014466624377795277,2.364398751135735e-06,0.36774270541179943,0.4090339519061939,0.22322334268140998,12.037063020498254,22.703926599739546,0.014468988776593587,-0.01512828517050092,-0.04771085696272961,0.003998034121506715,-0.008382572766171378,0.023686403367341805,,,0.0,,,0.0259591134527847,1.0,0.013388539714599627,dollar,tick,information,0.1,unified
2024-01-04 19:32:13.923000+00:00,69.0961565958188,240.51622865600802,274.6237460731537,-34.10751741714569,,,,,,1081.460487958198,0.02439155315383587,,,,0.029999436143218913,0.025601511558448854,-2.3092638912203524e-14,0.8425682279521508,0.07518231711895716,0.08224945492814023,11.920458253952205,22.620037700265634,0.025601511558471794,0.004619974263471997,0.0024951134814094745,0.014468988776593587,-0.01512828517050092,0.015130182269312016,0.021924555317450637,,0.0,,,-0.014665801118443478,0.0,0.009193408447475362,dollar,tick,information,0.1,unified
2024-01-05 02:12:22.210000+00:00,61.6855671729962,221.93770756270533,264.086538371064,-42.148830808358696,,,,,,1185.6990245326126,0.027253814997830462,,,,0.05840140854782453,-0.018938812984467705,2.255424555613008e-06,0.32737720403009574,0.19804785894198904,0.4745749370275216,11.917721529318522,22.598364399843167,-0.01893655755986731,0.025601511558471794,0.004619974263471997,0.0024951134814094745,0.014468988776593587,0.01651779684862135,0.0202106533386311,,0.01796436918352535,,,0.0042707564414238095,1.0,0.0030762771317374704,dollar,tick,information,0.1,unified
2024-01-05 10:12:22.225000+00:00,64.27715566425542,246.52561602165224,260.57435390118167,-14.048737879529426,,,,,,1182.3562370659977,0.026854521353723244,,,,0.02586751218537155,0.011929179566223285,6.895608508636067e-06,0.4584247958552458,0.26709983317212826,0.2744753709717479,11.37712694435206,22.069701106732555,0.011936075174777792,-0.01893655755986731,0.025601511558471794,0.004619974263471997,0.0024951134814094745,0.01621578333356249,0.02084801114856163,,0.013380921551397721,,,-0.005676087360932442,0.0,0.0049781187267096275,dollar,tick,information,0.1,unified
2024-01-05 18:12:22.975000+00:00,60.361666009958974,225.87026662599237,253.63353644614384,-27.763269820151464,,,,,,1177.8379344184264,0.027037576255501832,,,,0.025689231687440556,-0.010619900223789933,-2.271274196013017e-06,0.41560182289302433,0.08131534268601448,0.5030828344200676,11.863011258056135,22.544967657115556,-0.01062217149794073,0.011936075174777792,-0.01893655755986731,0.025601511558471794,0.004619974263471997,0.017740695259462706,0.020927670223535682,,0.014619132533502402,,,0.05116921350846709,1.0,0.08182375550201615,dollar,tick,information,0.1,unified
