datetime,rsi,macd_norm,macd_signal_norm,macd_hist_norm,bb_bandwidth,bb_pct_b,natr,vwap_dev,zscore,frac_diff_close,hl_spread,co_return,body_ratio,upper_shadow,lower_shadow,log_volume,log_dollar_volume,ret_1,ret_2,ret_3,ret_4,ret_5,vol_5,vol_10,vol_20,cs_spread,amihud,autocorr_10,ret,bin,weight,bar_type,source,bar_class,min_d,feature_mode
2024-01-12 20:16:07.650000+00:00,35.89617145433772,-0.011748874983323613,-0.0015585883805820815,-0.010190286602741532,0.12134072226989903,0.06872527783381466,0.02435640957471322,0.05536463002447117,-1.6814184092273698,3.8828475534693627,0.014953010057174853,0.005731634971060314,0.3822133782329964,0.41711311801558965,0.2006735037498833,11.025625659533718,21.710488480269454,0.005724728997070432,0.0007184768600294382,-0.024790596680170952,-0.02143859473936238,-0.011727242431687055,0.013363022137811202,0.01066715776552387,0.014453798264138173,0.013573616508518457,0.004122353527304346,-0.5142882698168492,-0.028726239021091737,-1.0,0.044613189690694485,volume,tick,information,0.2,unified
2024-01-12 22:06:14.868000+00:00,31.140583893092113,-0.015656820376409104,-0.0044081809519678035,-0.011248639424441301,0.13808204421828674,-0.017653525447757435,0.02701040364298147,0.07740753154004176,-2.018184981761849,3.860212472770696,0.05390772403932794,-0.023735478371985887,0.4455652173911119,0.13465217391298367,0.4197826086954697,11.02561029190187,21.68673992286461,-0.02373318953177542,0.005724728997070432,0.0007184768600294382,-0.024790596680170952,-0.02143859473936238,0.014695262192856898,0.011973178751700722,0.015166953360242338,0.004945463155818173,0.004430419308319577,-0.3724644687470063,-0.003886555197289182,-1.0,0.0064856910103872085,volume,tick,information,0.2,unified
2024-01-12 22:48:35.171000+00:00,30.24570023628111,-0.018810098454629692,-0.007306216697614414,-0.011503881757015279,0.15314687116436815,0.030088553534880078,0.027718655077691192,0.07821793431363733,-1.83205209158689,3.861155451230342,0.03516830377122853,-0.004971954940053227,0.1417280642999711,0.13288680509033393,0.7253851306090252,11.025619701348553,21.681756282977066,-0.004993049489316273,-0.02373318953177542,0.005724728997070432,0.0007184768600294382,-0.024790596680170952,0.014078990713649233,0.010733659109740919,0.014306659149175787,0.006528710362357369,0.0042125102665976875,-0.5992918461697211,0.0011064942920271951,1.0,0.0019143736867442594,volume,tick,information,0.2,unified
2024-01-13 03:22:58.831000+00:00,30.7319346247115,-0.02089056409838453,-0.010016457477499739,-0.01087410662088479,0.16400425570662136,0.09471898253896051,0.026776085704087543,0.0719059905270853,-1.5800762916190711,3.8662197451742415,0.014931343115017546,0.0011300181063432235,0.07563819728951225,0.7812795461695915,0.14308225653932047,11.025619294367397,21.682890605176386,0.0011347291875361968,-0.004993049489316273,-0.02373318953177542,0.005724728997070432,0.0007184768600294382,0.011546872062978417,0.011077347549608225,0.014134515954109137,0.0,0.0041204195705911145,-0.6279260533522848,0.005843902076125691,1.0,0.010882107607099767,volume,tick,information,0.2,unified
2024-01-13 10:36:41.178000+00:00,34.48965073002897,-0.021422289018187286,-0.01222878115786761,-0.009193507860319675,0.1711046752778898,0.18054758339526,0.02600317751455888,0.05841910059759006,-1.245454803039455,3.8770523302775057,0.018945870607307718,0.008635365197389432,0.4538291061309358,0.48707214971621876,0.05909874415161422,11.025611496576456,21.691511113803486,0.00862830654827378,0.0011347291875361968,-0.004993049489316273,-0.02373318953177542,0.005724728997070432,0.012861290706689782,0.012383597141771192,0.014416325314953179,0.007249733644479616,0.0041319349470089655,-0.6088496944929227,0.002262452311294068,1.0,0.004518259112200299,volume,tick,information,0.2,unified
2024-01-13 15:50:15.577000+00:00,35.818255782244904,-0.021427304821607533,-0.01403879554752533,-0.007388509274082203,0.1757521265053308,0.22637272844338685,0.025340966511602926,0.051371977159994565,-1.0667954971973999,3.8800868855131014,0.017758139534883276,0.0030534943818264658,0.1716867469877254,0.3580408590880617,0.4702723939229033,11.025612977998621,21.69455209356802,0.003039498319408205,0.00862830654827378,0.0011347291875361968,-0.004993049489316273,-0.02373318953177542,0.012474531923479287,0.01275146459736186,0.014452862328444548,0.01655912014166678,0.004164551374679785,-0.6069843713282187,-0.0033077902926719692,-1.0,0.0072490403501366376,volume,tick,information,0.2,unified
2024-01-13 23:50:15.727000+00:00,34.77133765863941,-0.02166235917442688,-0.015610693203702156,-0.0060516659707247214,0.17699935342025952,0.23204692597636964,0.024467982292671695,0.0514362927478042,-1.0446734026270794,3.875987322420608,0.011735143075331172,-0.004192497177466151,0.35800995024804666,0.40935323383002536,0.23263681591993796,10.796099604116787,21.46084202265869,-0.004192497177442961,0.003039498319408205,0.00862830654827378,0.0011347291875361968,-0.004993049489316273,0.005587147986354283,0.012646449855121153,0.013740282053362323,0.00844868633552452,0.004004118536829273,-0.6010184321038441,-0.0016033360296116178,-1.0,0.003692718869064249,volume,tick,information,0.2,unified
2024-01-14 07:50:16.247000+00:00,36.15759176951539,-0.021236383766942448,-0.01669974193475122,-0.0045366418321912275,0.17319868030215194,0.270908922731716,0.023505217786628778,0.0439105182549985,-0.893161446545881,3.8802237362776353,0.011908476581237736,0.002896315404829521,0.2428627297609579,0.2350410637461263,0.5220962064909604,10.531914968868298,21.19954517518197,0.0028939800502701383,-0.004192497177442961,0.003039498319408205,0.00862830654827378,0.0011347291875361968,0.004595038255330262,0.011645044222371245,0.013524205970189431,0.0036172178992209163,0.003954000845792761,-0.5794364551310115,-0.007509931038530519,-1.0,0.017980557630189627,volume,tick,information,0.2,unified
2024-01-14 15:50:16.753000+00:00,35.99693531805923,-0.020766333319000425,-0.01752059299361077,-0.003245740325389652,0.15441080551173783,0.2814830275349389,0.0224806384931152,0.03863134753339007,-0.8519359965868933,3.8799709164959317,0.008988816402609196,-0.000563680803914996,0.06272680145135986,0.39372731985383475,0.5435458786922134,10.516283988400671,21.183350093732262,-0.0005636808038918903,0.0028939800502701383,-0.004192497177442961,0.003039498319408205,0.00862830654827378,0.0047625131918055475,0.008943412258597556,0.011299463963575656,0.005481126197441538,0.003522967043431878,-0.18063426312431846,-0.005403669552811322,-1.0,0.013277623921436166,volume,tick,information,0.2,unified
2024-01-14 21:25:43.048000+00:00,32.104382952408955,-0.02160033789189682,-0.01853969848945322,-0.0030606394024435993,0.14433357641455283,0.21119221499825752,0.022898036407552443,0.046990238986277806,-1.1259800342367134,3.8662025322150946,0.024088326226516174,-0.014390088129048274,0.6017073888719422,0.0972426650965572,0.3010499460305194,10.853277545844762,21.50596131361799,-0.014390088129025072,-0.0005636808038918903,0.0028939800502701383,-0.004192497177442961,0.003039498319408205,0.00720533697306444,0.009828070818547412,0.010677891286344752,0.0,0.003437204528380256,-0.27981421819013974,0.007678426040784924,1.0,0.019353801392618997,volume,tick,information,0.2,unified
