,rsi,macd_norm,macd_signal_norm,macd_hist_norm,bb_bandwidth,bb_pct_b,natr,vwap_dev,zscore,frac_diff_close,hl_spread,co_return,body_ratio,upper_shadow,lower_shadow,log_volume,log_dollar_volume,ret_1,ret_2,ret_3,ret_4,ret_5,vol_5,vol_10,vol_20,cs_spread,amihud,autocorr_10,ret,bin,weight,bar_type,source,bar_class,min_d,feature_mode
2024-01-25 08:00:00+00:00,35.20417976710466,-0.018923274565721057,-0.019462433736440826,0.0005391591707197701,0.08282766339227707,0.23256540878725296,0.020596780053991168,0.014459506516843986,-1.0426519844954776,3.8475112287135467,0.01746512001929915,-0.008158897614388304,0.46906474820076394,0.25956834532336964,0.27136690647442757,11.428366489293847,22.019816981459964,-0.008158897614363456,0.0010199718334635986,0.0007987480050352637,0.0016819516599147649,0.0022386555385731062,0.004327690690459717,0.012800215199556434,0.010556258714314851,0.0062043772281745665,0.0016213659368011883,0.4646224346769257,0.039569954561786594,1.0,0.2953304854783379,8h,calendar,calendar,0.2,unified
2024-01-26 08:00:00+00:00,54.843515761975176,-0.013036123598611837,-0.017077786422287685,0.0040416628236758486,0.08294484473582031,0.7470681421826539,0.02015618055111833,-0.028279693114654548,0.9632489484033376,3.8897826306991306,0.03967652017642515,0.03549720123179729,0.8789723608907335,0.11414830147320418,0.006879337635453544,12.150678749894283,22.781704794107515,0.03549720123182215,6.75766150128476e-05,0.004005176714951544,-0.008158897614363456,0.0010199718334635986,0.016832638902402892,0.013790579837023049,0.012628408511046211,0.0,0.0016611606887093015,0.3309167883215546,0.029122656071294092,1.0,0.1409531695695604,8h,calendar,calendar,0.2,unified
2024-01-26 16:00:00+00:00,58.33452447886531,-0.009195825836151614,-0.015368518420807303,0.006172692584655688,0.08396671041007842,0.8610959950061745,0.01999609076693393,-0.03579144925492542,1.407811360823738,3.8929423279974733,0.020463374028856337,0.009773387956660985,0.4752776154290161,0.5060198714196323,0.018702513150182697,11.709793178253827,22.35058968226437,0.009773387956684953,0.03549720123182215,6.75766150128476e-05,0.004005176714951544,-0.008158897614363456,0.01657522491876809,0.012198579543337765,0.012828496455790563,0.0,0.0017480731657883448,0.4142073601329867,0.03481909213089734,1.0,0.17002658529535472,8h,calendar,calendar,0.2,unified
2024-01-27 16:00:00+00:00,60.697667267950386,-0.0013603101066308023,-0.009520723188474895,0.008160413081844092,0.08860436679341062,0.9145519589629687,0.01797986379556143,-0.04165498627094628,1.6162210756998983,3.8925678578418825,0.01092817002436898,0.0072634667253892934,0.6622473375338749,0.18452510323802912,0.15322755922592263,10.528033704471536,21.17586220436571,0.007265859215864094,0.0023545908011808514,-0.0025698920203782645,0.009773387956684953,0.03549720123182215,0.014773380383920221,0.01180520602077118,0.012923064147016834,0.0,0.0018457642339933624,0.20813033173515302,0.027768534134230582,1.0,0.08821857990676424,8h,calendar,calendar,0.2,unified
2024-01-28 16:00:00+00:00,58.03233052270001,0.003762098782985596,-0.0035246389694791316,0.007286737752464727,0.10170496356891512,0.8120637474692362,0.017921895954395868,-0.036755983199087496,1.2166484676212164,3.884970289285249,0.017610158681807812,-0.005299914975893265,0.30175675675635294,0.12905405405387965,0.5691891891884161,11.061600757390117,21.707514585550186,-0.005299914975869715,-0.0029640366606299277,0.006338208620114717,0.007265859215864094,0.0023545908011808514,0.005557486064077574,0.011628160502282608,0.01268227273360147,0.0,0.0018306858215722493,0.14950080600900312,0.029694277150615574,1.0,0.05676769981044367,8h,calendar,calendar,0.2,unified
2024-01-29 08:00:00+00:00,63.84464775766912,0.005964490754205519,-0.0003286607464500439,0.006293151500655563,0.10806634001390851,0.8793639888028639,0.017665528811023012,-0.04609859301983446,1.4790331122751705,3.8993754915356957,0.02035745791024552,0.013777159964245394,0.6721217010479739,0.01475164227266129,0.3131266566782124,11.342264004270243,22.002406128541903,0.013777159964269266,0.00044729317005812527,-0.005299914975869715,-0.0029640366606299277,0.006338208620114717,0.0076942519834145165,0.011879004228231863,0.010387414456415276,0.011634506997868612,0.0018032118216807964,-0.0003339395178464785,-0.0028922771042401586,-1.0,0.012078477503877694,8h,calendar,calendar,0.2,unified
2024-01-29 16:00:00+00:00,68.96539866516949,0.008245446541220227,0.0013901968703812898,0.006855249670838937,0.11504654012976681,0.9581505133275312,0.01754638612128677,-0.05657044523452796,1.7861995329488431,3.911865280870342,0.0195228667727781,0.015472170159147182,0.7864158087790883,0.06283280085190229,0.1507513903678261,11.636516154620235,22.31213112634187,0.015469824016288197,0.013777159964269266,0.00044729317005812527,-0.005299914975869715,-0.0029640366606299277,0.00967404394119628,0.007210983140267303,0.010713076552121744,0.0,0.0018476328808710262,0.27738968223991645,-0.02587019887825186,-1.0,0.020734844880229537,8h,calendar,calendar,0.2,unified
2024-01-30 16:00:00+00:00,62.30635166696291,0.011723568086458703,0.006222826820940354,0.0055007412655183495,0.11580748527293529,0.7633787916392337,0.018190163458257205,-0.02999591188504106,1.026839566756759,3.895054515714918,0.02526661121246592,-0.010132954538772578,0.4030800442637356,0.36388786425639447,0.2330320914789478,11.333107890594029,22.000149508197598,-0.010135261053847506,0.00020530067971269295,0.0013597387887929798,0.015469824016288197,0.013777159964269266,0.010585774011838115,0.008122295717774997,0.009912880172647305,0.0067981156227855215,0.0017254632490463864,0.5562572393542587,0.006125433349756103,1.0,0.023479433659075233,8h,calendar,calendar,0.2,unified
2024-01-31 08:00:00+00:00,66.14199239426775,0.0123711273800081,0.00830456867181292,0.004066558708195181,0.11052131934223179,0.7978781462454299,0.01807262989172138,-0.031485291581775196,1.1613428125068523,3.905272464225572,0.025818032476730875,0.007185121674394488,0.2773011617513187,0.10563002680955448,0.6170688114382332,11.710067200060866,22.386931795774007,0.007182797798098997,0.002636421115704232,-0.010135261053847506,0.00020530067971269295,0.0013597387887929798,0.006380553585208821,0.00801334277352035,0.009913752483223973,0.0050299544084799735,0.0018242135357989936,0.614935955348551,-0.027119196206713436,-1.0,0.02157676003986173,8h,calendar,calendar,0.2,unified
2024-01-31 16:00:00+00:00,54.839121138961964,0.011452668572756737,0.009056148863997077,0.00239651970875966,0.10315820135811299,0.6101252533645362,0.019592116823837543,-0.010807577838240896,0.42934727868564576,3.8852430259137503,0.03503248317101456,-0.01819324147195778,0.5240778001337877,0.2727699530514583,0.20315224681408336,11.862900371703835,22.52157519685367,-0.018190934233088315,0.007182797798098997,0.002636421115704232,-0.010135261053847506,0.00020530067971269295,0.01031053814237596,0.010251985394814875,0.011071900550551702,0.02104156102030349,0.0019439159552947587,0.602216045706442,0.010096762801740562,1.0,0.039442636290869845,8h,calendar,calendar,0.2,unified
