datetime,equity
2024-09-26 21:29:00+00:00,25.45
2024-09-26 21:56:00+00:00,25.33
2024-09-26 22:12:00+00:00,25.39
2024-09-26 23:18:00+00:00,25.47
2024-09-27 01:47:00+00:00,25.54
2024-09-27 03:32:00+00:00,25.53
2024-09-27 03:38:00+00:00,25.5
2024-09-27 08:23:00+00:00,25.38
2024-09-27 09:07:00+00:00,25.41
2024-09-27 11:25:00+00:00,25.49
2024-09-27 13:14:00+00:00,25.57
2024-09-27 13:37:00+00:00,25.58
2024-09-27 13:59:00+00:00,25.63
2024-09-27 14:02:00+00:00,25.55
2024-09-27 14:10:00+00:00,25.56
2024-09-27 14:38:00+00:00,25.35
2024-09-27 15:56:00+00:00,25.25
2024-09-27 16:41:00+00:00,25.14
2024-09-27 17:10:00+00:00,25.04
2024-09-27 18:56:00+00:00,25.14
2024-09-27 20:09:00+00:00,25.04
2024-09-28 02:26:00+00:00,24.87
2024-09-28 03:07:00+00:00,24.89
2024-09-28 03:42:00+00:00,24.92
2024-09-28 08:30:00+00:00,24.76
2024-09-28 13:15:00+00:00,24.82
2024-09-28 14:07:00+00:00,24.85
2024-09-29 13:18:00+00:00,24.76
2024-09-29 15:03:00+00:00,24.73
2024-09-30 02:35:00+00:00,25.19
2024-09-30 03:35:00+00:00,25.12
2024-09-30 06:38:00+00:00,25.11
2024-09-30 07:13:00+00:00,25.01
2024-09-30 08:05:00+00:00,24.94
2024-09-30 09:52:00+00:00,25.21
2024-09-30 11:14:00+00:00,25.14
2024-09-30 16:17:00+00:00,25.16
2024-09-30 16:40:00+00:00,25.07
2024-09-30 18:13:00+00:00,25.04
2024-09-30 18:20:00+00:00,24.98
2024-09-30 19:07:00+00:00,24.85
2024-09-30 22:57:00+00:00,24.85
2024-09-30 23:45:00+00:00,25.08
2024-10-01 00:15:00+00:00,25.12
2024-10-01 02:06:00+00:00,24.98
2024-10-01 05:27:00+00:00,25.14
2024-10-01 13:43:00+00:00,25.55
2024-10-01 13:48:00+00:00,25.47
2024-10-01 14:35:00+00:00,25.4
2024-10-01 14:38:00+00:00,25.41
2024-10-01 15:03:00+00:00,25.41
2024-10-01 15:04:00+00:00,25.44
2024-10-01 15:10:00+00:00,25.53
2024-10-01 15:14:00+00:00,25.52
2024-10-01 15:30:00+00:00,25.43
2024-10-01 15:31:00+00:00,25.37
2024-10-01 16:00:00+00:00,25.27
2024-10-01 16:04:00+00:00,25.32
2024-10-01 16:14:00+00:00,25.34
2024-10-01 16:27:00+00:00,25.4
2024-10-01 16:51:00+00:00,25.37
2024-10-01 16:57:00+00:00,25.38
2024-10-01 17:07:00+00:00,25.5
2024-10-01 17:17:00+00:00,25.49
2024-10-01 17:23:00+00:00,25.79
2024-10-01 17:25:00+00:00,25.83
2024-10-01 17:26:00+00:00,25.77
2024-10-01 17:27:00+00:00,25.68
2024-10-01 17:31:00+00:00,25.65
2024-10-01 17:36:00+00:00,25.64
2024-10-01 17:47:00+00:00,25.53
2024-10-01 17:56:00+00:00,25.62
2024-10-01 18:29:00+00:00,25.56
2024-10-01 18:38:00+00:00,25.49
2024-10-01 19:16:00+00:00,25.56
2024-10-01 20:04:00+00:00,25.57
2024-10-01 20:22:00+00:00,25.91
2024-10-01 20:25:00+00:00,25.92
2024-10-01 20:29:00+00:00,25.8
2024-10-01 20:33:00+00:00,25.93
2024-10-01 20:38:00+00:00,25.91
2024-10-01 20:41:00+00:00,25.81
2024-10-01 21:01:00+00:00,25.55
2024-10-01 21:14:00+00:00,25.52
2024-10-01 21:49:00+00:00,25.52
2024-10-01 21:55:00+00:00,25.44
2024-10-01 22:01:00+00:00,25.4
2024-10-02 00:28:00+00:00,25.4
2024-10-02 02:39:00+00:00,25.69
2024-10-02 03:43:00+00:00,25.57
2024-10-02 04:24:00+00:00,25.42
2024-10-02 05:53:00+00:00,25.44
2024-10-02 08:01:00+00:00,25.57
2024-10-02 08:39:00+00:00,25.49
2024-10-02 09:46:00+00:00,25.21
2024-10-02 10:23:00+00:00,25.18
2024-10-02 10:33:00+00:00,25.09
2024-10-02 10:46:00+00:00,25.02
2024-10-02 11:03:00+00:00,25.04
2024-10-02 11:07:00+00:00,25.0
2024-10-02 11:08:00+00:00,24.94
2024-10-02 11:45:00+00:00,25.05
2024-10-02 12:06:00+00:00,25.06
2024-10-02 12:47:00+00:00,25.09
2024-10-02 13:24:00+00:00,25.06
2024-10-02 13:30:00+00:00,25.02
2024-10-02 13:48:00+00:00,24.93
2024-10-02 14:07:00+00:00,25.01
2024-10-02 14:14:00+00:00,24.95
2024-10-02 14:27:00+00:00,24.93
2024-10-02 14:34:00+00:00,24.89
2024-10-02 14:42:00+00:00,24.95
2024-10-02 14:51:00+00:00,24.87
2024-10-02 15:24:00+00:00,24.95
2024-10-02 15:35:00+00:00,24.91
2024-10-02 16:04:00+00:00,24.9
2024-10-02 16:29:00+00:00,24.87
2024-10-02 17:33:00+00:00,24.64
2024-10-02 18:04:00+00:00,24.74
2024-10-02 18:48:00+00:00,24.93
2024-10-02 18:58:00+00:00,24.92
2024-10-02 19:10:00+00:00,24.95
2024-10-02 19:17:00+00:00,24.92
2024-10-02 19:27:00+00:00,24.95
2024-10-02 19:31:00+00:00,24.89
2024-10-02 19:34:00+00:00,24.88
2024-10-02 19:39:00+00:00,24.75
2024-10-02 19:54:00+00:00,24.76
2024-10-02 19:59:00+00:00,24.85
2024-10-02 20:53:00+00:00,24.51
2024-10-02 20:56:00+00:00,24.57
2024-10-02 21:05:00+00:00,24.52
2024-10-02 22:17:00+00:00,24.56
2024-10-02 22:21:00+00:00,24.5
2024-10-02 22:33:00+00:00,24.44
2024-10-02 22:57:00+00:00,24.47
2024-10-03 00:11:00+00:00,24.46
2024-10-03 00:21:00+00:00,24.36
2024-10-03 00:30:00+00:00,24.31
2024-10-03 05:22:00+00:00,24.45
2024-10-03 06:35:00+00:00,24.35
2024-10-03 07:17:00+00:00,24.29
2024-10-03 08:11:00+00:00,24.35
2024-10-03 08:18:00+00:00,24.34
2024-10-03 08:20:00+00:00,24.28
2024-10-03 08:30:00+00:00,24.32
2024-10-03 09:05:00+00:00,24.38
2024-10-03 09:18:00+00:00,24.41
2024-10-03 09:25:00+00:00,24.34
2024-10-03 10:30:00+00:00,24.35
2024-10-03 10:56:00+00:00,24.29
2024-10-03 11:34:00+00:00,24.17
2024-10-03 11:43:00+00:00,24.08
2024-10-03 12:02:00+00:00,24.06
2024-10-03 12:07:00+00:00,24.04
2024-10-03 12:22:00+00:00,24.08
2024-10-03 12:33:00+00:00,23.98
2024-10-03 12:34:00+00:00,24.02
2024-10-03 13:16:00+00:00,24.07
2024-10-03 13:17:00+00:00,24.1
2024-10-03 13:20:00+00:00,24.03
2024-10-03 13:37:00+00:00,24.04
2024-10-03 13:40:00+00:00,24.02
2024-10-03 13:42:00+00:00,24.03
2024-10-03 13:56:00+00:00,24.07
2024-10-03 13:58:00+00:00,24.04
2024-10-03 14:05:00+00:00,24.06
2024-10-03 14:22:00+00:00,24.08
2024-10-03 14:25:00+00:00,24.01
2024-10-03 14:42:00+00:00,24.08
2024-10-03 14:46:00+00:00,24.13
2024-10-03 14:53:00+00:00,24.04
2024-10-03 15:06:00+00:00,24.02
2024-10-03 15:07:00+00:00,24.05
2024-10-03 15:16:00+00:00,24.02
2024-10-03 15:20:00+00:00,23.97
2024-10-03 15:22:00+00:00,23.98
2024-10-03 15:28:00+00:00,23.9
2024-10-03 15:31:00+00:00,23.93
2024-10-03 15:47:00+00:00,23.89
2024-10-03 15:52:00+00:00,23.89
