datetime,equity
2024-05-01 02:09:00+00:00,9890.1
2024-05-01 07:08:00+00:00,9781.42
2024-05-01 08:21:00+00:00,9673.92
2024-05-01 13:33:00+00:00,9567.61
2024-05-01 17:15:00+00:00,9462.47
2024-05-01 18:52:00+00:00,9642.07
2024-05-01 19:57:00+00:00,9536.11
2024-05-02 00:56:00+00:00,9431.31
2024-05-02 11:20:00+00:00,9610.32
2024-05-02 20:40:00+00:00,9504.71
2024-05-03 13:32:00+00:00,9685.12
2024-05-03 20:37:00+00:00,9868.94
2024-05-03 21:36:00+00:00,9760.49
2024-05-05 01:26:00+00:00,9905.65
2024-05-05 15:28:00+00:00,10103.55
2024-05-07 08:37:00+00:00,10241.85
2024-05-07 13:58:00+00:00,10400.5
2024-05-07 23:02:00+00:00,10307.65
2024-05-08 22:12:00+00:00,10194.37
2024-05-09 12:31:00+00:00,10082.24
2024-05-09 22:43:00+00:00,10273.61
2024-05-10 14:19:00+00:00,10160.7
2024-05-10 14:50:00+00:00,10049.04
2024-05-10 17:51:00+00:00,9938.61
2024-05-13 07:54:00+00:00,10127.25
2024-05-14 06:12:00+00:00,10015.96
2024-05-15 09:52:00+00:00,10206.06
2024-05-15 12:31:00+00:00,10399.78
2024-05-15 19:21:00+00:00,10597.17
2024-05-16 16:31:00+00:00,10480.72
2024-05-17 06:50:00+00:00,10622.73
2024-05-17 14:57:00+00:00,10516.1
2024-05-17 18:06:00+00:00,10400.53
2024-05-19 10:32:00+00:00,10286.13
2024-05-19 19:10:00+00:00,10173.09
2024-05-20 16:44:00+00:00,10296.14
2024-05-20 19:21:00+00:00,10199.14
2024-05-20 19:32:00+00:00,10086.96
2024-05-20 23:23:00+00:00,9976.01
2024-05-21 00:17:00+00:00,9866.28
2024-05-22 04:45:00+00:00,10000.02
2024-05-22 15:42:00+00:00,10121.0
2024-05-22 21:09:00+00:00,10335.94
2024-05-23 18:13:00+00:00,10532.32
2024-05-24 05:42:00+00:00,10648.09
2024-05-24 15:09:00+00:00,10802.24
2024-05-24 17:57:00+00:00,10691.71
2024-05-27 15:12:00+00:00,10574.11
2024-05-27 19:51:00+00:00,10775.02
2024-05-28 18:39:00+00:00,10875.4
2024-05-28 19:18:00+00:00,11008.3
2024-05-29 02:29:00+00:00,10903.26
2024-05-30 02:17:00+00:00,10783.33
2024-05-30 12:30:00+00:00,10815.29
2024-05-30 17:37:00+00:00,10958.15
2024-05-30 20:10:00+00:00,11060.09
2024-05-31 14:38:00+00:00,10987.67
2024-05-31 19:43:00+00:00,10866.81
2024-06-03 01:52:00+00:00,10747.28
2024-06-03 08:28:00+00:00,10629.07
2024-06-03 13:46:00+00:00,10512.16
2024-06-03 15:58:00+00:00,10396.53
2024-06-04 13:23:00+00:00,10282.17
2024-06-04 15:50:00+00:00,10169.07
2024-06-05 01:35:00+00:00,10057.22
2024-06-06 20:01:00+00:00,10248.31
2024-06-07 18:00:00+00:00,10443.03
2024-06-10 15:54:00+00:00,10328.16
2024-06-11 01:58:00+00:00,10524.4
2024-06-11 09:49:00+00:00,10724.37
2024-06-11 18:32:00+00:00,10660.91
2024-06-12 10:02:00+00:00,10763.92
2024-06-12 12:30:00+00:00,10661.81
2024-06-13 03:38:00+00:00,10864.38
2024-06-13 14:29:00+00:00,10744.99
2024-06-14 05:46:00+00:00,10626.8
2024-06-14 16:08:00+00:00,10828.72
2024-06-14 21:31:00+00:00,10709.6
2024-06-17 18:10:00+00:00,10591.8
2024-06-18 14:05:00+00:00,10793.05
2024-06-20 10:56:00+00:00,10674.34
2024-06-21 08:49:00+00:00,10877.15
2024-06-21 14:33:00+00:00,10757.51
2024-06-24 00:05:00+00:00,10961.91
2024-06-24 09:30:00+00:00,11000.18
2024-06-24 09:33:00+00:00,10934.78
2024-06-24 17:11:00+00:00,10814.61
2024-06-24 20:30:00+00:00,11020.1
2024-06-24 21:23:00+00:00,10898.88
2024-06-25 00:54:00+00:00,10779.0
2024-06-25 03:44:00+00:00,10903.24
2024-06-25 14:29:00+00:00,10793.45
2024-06-26 05:20:00+00:00,10674.84
2024-06-27 13:04:00+00:00,10717.32
2024-06-27 14:10:00+00:00,10829.45
2024-06-28 14:18:00+00:00,11044.86
2024-06-28 19:17:00+00:00,10923.48
2024-06-30 07:10:00+00:00,10954.35
2024-06-30 20:23:00+00:00,10883.29
2024-06-30 23:01:00+00:00,10763.58
2024-07-01 11:11:00+00:00,10848.34
2024-07-02 14:36:00+00:00,10739.02
2024-07-03 03:10:00+00:00,10831.54
2024-07-03 03:16:00+00:00,10736.3
2024-07-03 10:33:00+00:00,10618.31
2024-07-04 00:18:00+00:00,10701.47
2024-07-04 01:43:00+00:00,10913.15
2024-07-04 02:01:00+00:00,11120.5
2024-07-04 08:40:00+00:00,10998.29
2024-07-04 23:34:00+00:00,10877.43
2024-07-04 23:42:00+00:00,10742.68
2024-07-05 03:11:00+00:00,10946.8
2024-07-05 04:19:00+00:00,10826.5
2024-07-05 15:03:00+00:00,10969.83
2024-07-05 15:05:00+00:00,10871.8
