datetime,equity
2024-01-10 19:09:00+00:00,9895.57
2024-01-10 19:12:00+00:00,9936.35
2024-01-10 19:27:00+00:00,9868.77
2024-01-10 20:03:00+00:00,9845.61
2024-01-10 20:10:00+00:00,9732.16
2024-01-10 20:14:00+00:00,9646.66
2024-01-10 20:15:00+00:00,9580.13
2024-01-10 20:16:00+00:00,9562.69
2024-01-10 20:19:00+00:00,9580.6
2024-01-10 20:34:00+00:00,9559.74
2024-01-10 20:43:00+00:00,9457.27
2024-01-10 20:45:00+00:00,9566.76
2024-01-10 20:50:00+00:00,9571.57
2024-01-10 20:57:00+00:00,9523.18
2024-01-10 21:00:00+00:00,9576.5
2024-01-10 21:06:00+00:00,9560.33
2024-01-10 21:18:00+00:00,9443.29
2024-01-10 21:29:00+00:00,9398.37
2024-01-10 21:30:00+00:00,9421.21
2024-01-10 21:47:00+00:00,9428.41
2024-01-10 21:55:00+00:00,9443.19
2024-01-10 22:16:00+00:00,9347.01
2024-01-10 22:21:00+00:00,9349.88
2024-01-10 22:25:00+00:00,9325.54
2024-01-10 23:10:00+00:00,9529.67
2024-01-10 23:27:00+00:00,9424.94
2024-01-10 23:36:00+00:00,9387.32
2024-01-10 23:39:00+00:00,9292.19
2024-01-11 00:19:00+00:00,9298.95
2024-01-11 11:13:00+00:00,9173.51
2024-01-11 12:31:00+00:00,9185.04
2024-01-11 13:13:00+00:00,9151.38
2024-01-11 14:37:00+00:00,9330.03
2024-01-11 15:05:00+00:00,9227.5
2024-01-11 15:18:00+00:00,9126.09
2024-01-11 15:42:00+00:00,9025.8
2024-01-11 15:50:00+00:00,9015.29
2024-01-11 15:53:00+00:00,9003.73
2024-01-11 16:09:00+00:00,8891.59
2024-01-11 16:18:00+00:00,8896.0
2024-01-11 17:28:00+00:00,8783.49
2024-01-11 19:08:00+00:00,8917.2
2024-01-11 20:20:00+00:00,8836.76
2024-01-11 20:36:00+00:00,8746.62
2024-01-11 21:57:00+00:00,8705.64
2024-01-12 03:08:00+00:00,8701.48
2024-01-12 05:30:00+00:00,8700.52
2024-01-12 07:51:00+00:00,8736.96
2024-01-12 11:57:00+00:00,8758.66
2024-01-12 14:31:00+00:00,8795.76
2024-01-12 14:45:00+00:00,8700.49
2024-01-12 15:25:00+00:00,8782.5
2024-01-12 15:50:00+00:00,8723.44
2024-01-12 16:20:00+00:00,8825.85
2024-01-12 16:30:00+00:00,8840.42
2024-01-12 16:37:00+00:00,8889.0
2024-01-12 16:39:00+00:00,8831.93
2024-01-12 16:49:00+00:00,8758.32
2024-01-12 17:00:00+00:00,8755.71
2024-01-12 17:16:00+00:00,8757.71
2024-01-12 17:27:00+00:00,8801.0
2024-01-12 20:12:00+00:00,8853.13
2024-01-12 20:52:00+00:00,8776.85
2024-01-12 21:33:00+00:00,8701.06
2024-01-12 22:03:00+00:00,8605.43
2024-01-12 22:05:00+00:00,8730.61
2024-01-12 22:08:00+00:00,8669.7
2024-01-12 22:12:00+00:00,8674.31
2024-01-12 22:18:00+00:00,8655.27
2024-01-12 22:21:00+00:00,8805.19
2024-01-12 22:23:00+00:00,8761.93
