,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,dollar_volume,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
295,binance,btc,2024-03-19 22:57:00+00,2024-03-19 19:27:00+00,2024-03-19 22:57:00+00,65070.2,65117.0,62500.0,62603.2,60585.22,0.200339,3792828644.7,210,211,-0.037913,0.040218,0.039434,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4130824861341752,-1.7234393019411156,0.9254237288135592,1.8916577024386685,0.085752124488545,-0.0657834596649729,0.1865762711864406,0.0082685982929743,0.0156413578384419,0.27,-0.2631926033840318,1.219343780154944e-06,0.9738446111359308,0.0261553888640691,5.721697108600373e-06,0.7062247777326344,0.0330182672251947,0.0008484595072201,2026-04-24 09:33:07.442034+00
296,binance,btc,2024-03-20 01:23:00+00,2024-03-19 22:58:00+00,2024-03-20 01:23:00+00,62603.2,63455.1,61582.8,62064.0,78942.175,0.20116,4899467149.2,145,146,-0.008613,0.029907,0.25701,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4203755032378454,-1.782101186903705,0.8986486486486487,1.923531831116848,0.0728293656696908,-0.058661884962589,0.1817567567567567,0.0078442810988337,0.0150887245781882,0.28,-0.3368733430456286,9.0937631194835e-07,0.9803629723750648,0.0196370276249352,5.363689203769885e-06,0.6777046567376219,0.0375704423443908,0.0007954131432083,2026-04-24 09:33:07.442034+00
297,binance,btc,2024-03-20 04:30:00+00,2024-03-20 01:24:00+00,2024-03-20 04:30:00+00,62064.1,63544.1,61661.0,61710.1,75183.985,0.202275,4639611232.75,186,187,-0.005704,0.030341,0.026074,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4258941123283828,-1.8238368468707613,0.8653198653198653,1.9388202724670864,0.0490876180020496,-0.0417356599670566,0.1757575757575757,0.0074417384636769,0.0144281935896569,0.29,-0.4031860087410658,7.381011423694609e-07,0.9840023151406304,0.0159976848593697,4.763315143981299e-06,0.6402845366229083,0.0440828964205189,0.0007064426017501,2026-04-24 09:33:07.442034+00
298,binance,btc,2024-03-20 07:37:00+00,2024-03-20 04:31:00+00,2024-03-20 07:37:00+00,61710.1,62771.6,60800.0,62546.9,84933.248,0.200254,5312311369.33,186,187,0.01356,0.031949,0.886032,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4231999423126471,-1.7922566098101171,0.802013422818792,1.6600943216411157,0.0350343467173573,0.0315802370606441,0.1643624161073825,0.0082451857916159,0.013687786279547,0.3,-0.2628674078669593,8.643535820234188e-07,0.981317027895222,0.0186829721047778,4.440104230191605e-06,0.5646527898623122,0.059520608958989,0.0006585388622433,2026-04-24 09:33:07.442034+00
299,binance,btc,2024-03-20 11:31:00+00,2024-03-20 07:38:00+00,2024-03-20 11:31:00+00,62547.0,64010.0,62508.6,63694.1,70208.013,0.20211,4471836200.82,233,234,0.01834,0.024004,0.789596,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.4027153546391431,-1.6933593334058046,0.7424749163879598,1.337783082263243,0.1038118332190035,0.0988972764043125,0.1536454849498327,0.0097066365011467,0.0129853742306912,0.31,-0.1365806670802633,1.417241637499002e-06,0.9697281244703132,0.0302718755296867,6.262399770923237e-06,0.4905947550206678,0.0785383164817564,0.0009285653190817,2026-04-24 09:33:07.442034+00
300,binance,btc,2024-03-20 14:34:00+00,2024-03-20 11:32:00+00,2024-03-20 14:34:00+00,63694.1,64380.0,63113.6,64091.8,73879.57,0.200446,4735074624.53,182,183,0.006244,0.019883,0.772426,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.303101901959602,-1.583955242175915,0.6766666666666666,1.3082299007405416,0.1089702574850723,0.1094040912298894,0.1418,0.0094165463683378,0.0123190076515923,0.32,-0.022922600372237,2.4491276451672765e-06,0.948815431921149,0.0511845680788509,6.426020297549242e-06,0.4093467172991141,0.1058989622359178,0.0009528034012558,2026-04-24 09:33:07.442034+00
301,binance,btc,2024-03-20 17:11:00+00,2024-03-20 14:35:00+00,2024-03-20 17:11:00+00,64094.1,64450.0,62057.7,63338.5,86166.232,0.2013,5457639885.53,156,157,-0.011789,0.037325,0.535384,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.28474513848155,-1.5225555801717732,0.6677740863787376,1.3735448381252304,0.0609385406698292,0.0613996620041419,0.1401993355481727,0.0089333202649603,0.0122703160746102,0.33,-0.1206303403350133,3.329190987931304e-06,0.9316794298157334,0.0683205701842666,5.054091974755343e-06,0.3986413028619432,0.1101832717616091,0.000749535322823,2026-04-24 09:33:07.442034+00
302,binance,btc,2024-03-20 19:40:00+00,2024-03-20 17:12:00+00,2024-03-20 19:40:00+00,63338.4,65800.0,63308.9,65622.7,96386.074,0.201544,6325114418.28,148,149,0.036065,0.03933,0.928827,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3753185110976395,-1.3558019355351991,0.8311258278145696,0.8286460728574732,0.1881935500795719,0.1667536446365738,0.1696026490066225,0.0140477873729344,0.0116406439217835,0.34,-0.0085673063015119,7.663687130508646e-06,0.8555745380862766,0.1444254619137233,9.549308648146318e-06,0.6000393667856985,0.0518759951229576,0.0014152508239701,2026-04-24 09:33:07.442034+00
303,binance,btc,2024-03-20 22:30:00+00,2024-03-20 19:41:00+00,2024-03-20 22:30:00+00,65622.7,68140.0,65574.1,67836.1,87981.702,0.200798,5968335535.04,169,170,0.033729,0.039101,0.881562,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3473159233221737,-1.1173040855822447,0.9702970297029704,0.6511275954649476,0.3191801328112045,0.2384978499529546,0.1946534653465346,0.0169602463157023,0.0110432844671492,0.35,0.0922894243286392,2.5253502935833158e-05,0.6425663726217942,0.3574336273782058,1.8382384454928557e-05,0.7505382742544284,0.0265585707066896,0.0027208148700637,2026-04-24 09:33:07.442034+00
304,binance,btc,2024-03-21 03:15:00+00,2024-03-20 22:31:00+00,2024-03-21 03:15:00+00,67836.0,68293.9,67404.0,67568.4,57377.115,0.200023,3876879857.17,284,285,-0.003945,0.013118,0.18474,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3333333333222222,-0.9384465449456576,0.944078947368421,0.6557487482579163,0.2240600099213577,0.178857540636587,0.1899342105263158,0.0160899024105295,0.0105509334308716,0.36,-0.0169395181042247,6.175754002914198e-05,0.4236598149907914,0.5763401850092086,1.1424945683163854e-05,0.7251981702234132,0.0301664307580786,0.0016927613541785,2026-04-24 09:33:07.442034+00
305,binance,btc,2024-03-21 07:17:00+00,2024-03-21 03:16:00+00,2024-03-21 07:17:00+00,67568.3,67649.0,66129.0,67178.1,65249.361,0.201676,4383328098.19,241,242,-0.005775,0.022496,0.690197,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3333333333222222,-0.8103864672819471,0.9049180327868852,0.66664095145795,0.150771509029362,0.1280600776637106,0.1828852459016393,0.0152642216841321,0.0101757553334389,0.37,-0.1152455662938022,0.0001171506910753,0.2792735964289056,0.7207264035710944,7.919754305603777e-06,0.6845130008889291,0.0364532579396223,0.0011740251096701,2026-04-24 09:33:07.442034+00
306,binance,btc,2024-03-21 12:54:00+00,2024-03-21 07:18:00+00,2024-03-21 12:54:00+00,67178.0,67716.6,66695.6,67316.0,55600.476,0.200866,3742801642.42,336,337,0.002054,0.015198,0.60764,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3333333333222222,-0.6985351510491938,0.8627450980392157,0.6659735301290959,0.1243217101844092,0.1118513162327532,0.1752941176470588,0.0144954245575096,0.009653569129882,0.38,-0.003721009664422,0.0002049220903089,0.181335678531904,0.8186643214680959,6.938684270613232e-06,0.6373141078502054,0.0446285900268545,0.0010287398026447,2026-04-24 09:33:07.442034+00
307,binance,btc,2024-03-21 17:00:00+00,2024-03-21 12:55:00+00,2024-03-21 17:00:00+00,67316.0,67774.3,66105.8,66790.4,74943.045,0.200323,5005475952.77,245,246,-0.007808,0.024786,0.410309,BEAR,NORMAL_VOL,STABLE,BEAR_NORMAL_VOL_STABLE,0.3333333333222222,-0.6296009724689623,0.7980456026058632,0.6899365123644458,0.0724904700665766,0.0689341785802315,0.1636482084690554,0.0137515671758606,0.0094877083658523,0.39,-0.1033489086979798,0.0002892283242398,0.1356388151326427,0.8643611848673571,5.354608294870958e-06,0.5597698387286334,0.0606409135729609,0.0007940675437424,2026-04-24 09:33:07.442034+00
308,binance,btc,2024-03-21 20:12:00+00,2024-03-21 17:01:00+00,2024-03-21 20:12:00+00,66790.4,67066.6,64550.1,65083.9,76084.569,0.202411,4951880480.34,191,192,-0.02555,0.037678,0.21212,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3160173160067821,-0.6483826307479233,0.737012987012987,0.932529485924508,0.018739287041871,-0.018781658278961,0.1526623376623376,0.0130458821017586,0.0121656698230376,0.01,-0.1930140178281818,0.000263310530241,0.1470301107433749,0.852969889256625,4.092691820830883e-06,0.4837719355864127,0.0805376044603117,0.0006070430831752,2026-04-24 09:33:07.442034+00
309,binance,btc,2024-03-22 00:35:00+00,2024-03-21 20:13:00+00,2024-03-22 00:35:00+00,65084.0,66050.0,65012.8,65462.5,45673.122,0.202231,2989876748.93,262,263,0.005816,0.015936,0.433571,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2524271844576052,-0.6432896317560249,0.6893203883495146,0.92245427756723,0.004883925346655,0.0050929989918984,0.1440776699029126,0.0125115877926279,0.0115413677707129,0.02,-0.0737126160453636,0.0002701000005135,0.1438651075156319,0.856134892484368,3.818762303994849e-06,0.4247270104804175,0.1000560511609464,0.0005664357104493,2026-04-24 09:33:07.442034+00
310,binance,btc,2024-03-22 06:21:00+00,2024-03-22 00:36:00+00,2024-03-22 06:21:00+00,65462.5,66691.9,65163.0,66470.0,51525.346,0.200347,3424889748.62,345,346,0.01539,0.023355,0.854863,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2795698924637993,-0.5901665510870439,0.7096774193548387,0.8544263766821366,0.0522224774892586,0.053123080668981,0.147741935483871,0.0128145654840481,0.0109491028407339,0.03,0.0336586455591727,0.000352244485644,0.1141365536308663,0.8858634463691337,4.83856460164176e-06,0.449766814581202,0.0912566290839349,0.000717594820562,2026-04-24 09:33:07.442034+00
311,binance,btc,2024-03-22 11:50:00+00,2024-03-22 06:22:00+00,2024-03-22 11:50:00+00,66468.6,66555.0,64280.0,64280.9,68100.604,0.2007,4377568115.66,328,329,-0.032913,0.034227,0.000396,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.6454731116280157,0.8745980707395499,1.2201859825392756,0.0625047455482344,-0.0553065605409718,0.1774276527331189,0.0121569642464911,0.0148337574858182,0.04,-0.0697072189967445,0.000267168032617,0.145215016214358,0.8547849837856418,5.09382586616216e-06,0.6508983519572344,0.0421688241222939,0.000755423543471,2026-04-24 09:33:07.442034+00
312,binance,btc,2024-03-22 14:47:00+00,2024-03-22 11:51:00+00,2024-03-22 14:47:00+00,64280.9,64729.1,62729.7,62903.7,100126.606,0.200052,6298333985.84,176,177,-0.021425,0.031104,0.087026,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.7512067084767234,0.9230769230769232,1.3570148858286597,0.124873872133596,-0.1057335968487077,0.1861538461538461,0.0115331089356433,0.015650600641253,0.05,-0.1627364970970701,0.0001574833155853,0.2237463210887325,0.7762536789112675,6.95786699222196e-06,0.7037844257867932,0.0333949718716076,0.0010315809477942,2026-04-24 09:33:07.442034+00
313,binance,btc,2024-03-22 17:33:00+00,2024-03-22 14:48:00+00,2024-03-22 17:33:00+00,62903.7,64413.3,62614.5,63649.9,90194.262,0.200578,5740855756.87,165,166,0.011863,0.028596,0.575606,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.797023387305252,0.8722044728434505,1.284456266076765,0.0510265777876164,-0.0458166788285285,0.1769968051118211,0.0115593373604847,0.0148474634328154,0.06,-0.046462847387363,0.0001252445679077,0.2660253153941947,0.7339746846058053,4.809718878406338e-06,0.6481739818914161,0.0426548760020973,0.0007133198180794,2026-04-24 09:33:07.442034+00
314,binance,btc,2024-03-22 21:55:00+00,2024-03-22 17:34:00+00,2024-03-22 21:55:00+00,63649.9,64168.0,62294.0,62948.0,59786.375,0.200266,3763432733.5,261,262,-0.011028,0.029442,0.348986,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.8622401884470687,0.856687898089172,1.323660319326145,0.0706946648938812,-0.0652168011418167,0.1742038216560509,0.0109661502904231,0.014515458127566,0.07,-0.1418165626486268,9.039773519282828e-05,0.3343002820552531,0.6656997179447469,5.306744589944102e-06,0.630284960609022,0.0459378469162639,0.000786975091134,2026-04-24 09:33:07.442034+00
315,binance,btc,2024-03-23 03:24:00+00,2024-03-22 21:56:00+00,2024-03-23 03:24:00+00,62948.0,64418.0,62582.0,63460.1,59549.696,0.201453,3779029663.13,328,329,0.008135,0.029167,0.478268,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.8841768983236489,0.7936507936507936,1.2852549293468507,0.0225270505833148,-0.0219367098765801,0.1628571428571428,0.0107142732902382,0.0137705726891734,0.08,-0.0276349063837641,8.100776832302847e-05,0.3591361405588015,0.6408638594411984,4.170940875311443e-06,0.554347925457369,0.0619047853093143,0.0006186421386442,2026-04-24 09:33:07.442034+00
316,binance,btc,2024-03-23 09:29:00+00,2024-03-23 03:25:00+00,2024-03-23 09:29:00+00,63460.1,64887.6,63020.2,64417.3,63194.463,0.200459,4070816681.41,364,365,0.015083,0.029426,0.748153,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3080168776268636,-0.8495806314692229,0.7310126582278481,1.1650804267028627,0.0337476585090872,0.0345962668544259,0.1515822784810126,0.011212884448906,0.0130639123148094,0.09,0.0751285842546123,9.630411913352168e-05,0.3203645810689282,0.6796354189310718,4.411630896392456e-06,0.4762836330354288,0.0827874092117727,0.0006543185535419,2026-04-24 09:33:07.442034+00
317,binance,btc,2024-03-23 15:41:00+00,2024-03-23 09:30:00+00,2024-03-23 15:41:00+00,64417.3,65473.8,64231.8,64848.5,64034.665,0.200729,4152551973.25,371,372,0.006694,0.019281,0.496538,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2082018927375394,-0.7955781186259354,0.6561514195583596,1.1428209283483728,0.0501617052140628,0.0540025128432875,0.1381072555205047,0.0108446695353097,0.0123935154202561,0.1,0.167615725829151,0.0001261527916039,0.2646167173549821,0.7353832826450178,4.788964914466971e-06,0.3847954541492139,0.1160112571128523,0.0007102440104494,2026-04-24 09:33:07.442034+00
318,binance,btc,2024-03-23 22:15:00+00,2024-03-23 15:42:00+00,2024-03-23 22:15:00+00,64848.5,66050.0,64713.6,64903.8,59197.761,0.200386,3842159640.39,393,394,0.000853,0.020608,0.142323,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0754716981106918,-0.7446702635293454,0.5566037735849056,1.142428888403174,0.0451285679542515,0.05090785509659,0.120188679245283,0.0102916873762879,0.0117575210833284,0.11,0.2508541532462359,0.0001627143993355,0.2181212319542982,0.7818787680457017,4.669951694200071e-06,0.2754826353789358,0.1775524186713826,0.000692605485635,2026-04-24 09:33:07.442034+00
319,binance,btc,2024-03-24 04:40:00+00,2024-03-23 22:16:00+00,2024-03-24 04:40:00+00,64903.8,65094.5,63822.0,64025.7,51481.272,0.200029,3296124476.69,384,385,-0.013529,0.019606,0.160079,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.140020898636921,-0.7417647602795044,0.6050156739811913,1.2246582358159532,0.0026323214725806,0.0029055032498409,0.1289028213166144,0.0097635519226416,0.0119570143953456,0.12,0.1257687379216123,0.0001650950960934,0.2156537935433337,0.7843462064566662,3.776011860528776e-06,0.3263101285106907,0.1449119202100887,0.0005600980794866,2026-04-24 09:33:07.442034+00
320,binance,btc,2024-03-24 11:37:00+00,2024-03-24 04:41:00+00,2024-03-24 11:37:00+00,64025.7,65432.9,63948.3,65129.6,55833.329,0.200459,3636402384.44,416,417,0.017242,0.023188,0.795703,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0124999999995833,-0.6808260946182728,0.490625,1.0577026912368546,0.0527465121470891,0.0609386656612316,0.1083125,0.0107245824744748,0.0113434198514139,0.13,0.2131918641294511,0.0002238902932291,0.1685596974042722,0.8314403025957278,4.851259041418551e-06,0.2146914191122419,0.2309197629292717,0.0007194761542015,2026-04-24 09:33:07.442034+00
321,binance,btc,2024-03-24 17:15:00+00,2024-03-24 11:38:00+00,2024-03-24 17:15:00+00,65129.6,65974.7,64635.0,65062.1,65384.797,0.201138,4254072200.89,337,338,-0.001036,0.02057,0.318803,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1349948078875043,-0.6310459492206139,0.3987538940809969,1.058193602351014,0.0412641173178606,0.0497801453976589,0.0917757009345794,0.0101742322720995,0.0107663076049883,0.14,0.091872677716506,0.000287146811649,0.1364880992198548,0.8635119007801452,4.5805842887806345e-06,0.1472630681789825,0.3221804149205029,0.0006793602547017,2026-04-24 09:33:07.442034+00
322,binance,btc,2024-03-24 22:13:00+00,2024-03-24 17:16:00+00,2024-03-24 22:13:00+00,65062.1,67136.2,64917.0,66850.1,63052.937,0.200735,4215095143.74,297,298,0.027481,0.034109,0.87108,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2815734989554174,-0.4997044390278618,0.7111801242236024,0.7911699409830809,0.1305873488699539,0.131341510192752,0.1480124223602484,0.0129097626165098,0.0102138162065266,0.15,0.1826854099448554,0.0005535956872201,0.0757546453224526,0.9242453546775474,7.159499976062317e-06,0.4516269295525185,0.0906354517221751,0.0010614437565154,2026-04-24 09:33:07.442034+00
323,binance,btc,2024-03-25 03:59:00+00,2024-03-24 22:14:00+00,2024-03-25 03:59:00+00,66850.0,67700.0,66427.6,67407.8,64870.702,0.20013,4372791306.28,345,346,0.008344,0.019034,0.770355,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2373581011272789,-0.3643195033224677,0.6780185758513931,0.7735718251919252,0.1308359746211335,0.1353849357053941,0.1420433436532507,0.0125258915223913,0.0096896768444895,0.16,0.2644168689503698,0.0010887915132044,0.0399866138702833,0.9600133861297168,7.1684056268487166e-06,0.4109820495762774,0.1052606417554442,0.0010627626850738,2026-04-24 09:33:07.442034+00
324,binance,btc,2024-03-25 10:52:00+00,2024-03-25 04:00:00+00,2024-03-25 10:52:00+00,67407.8,67780.0,66744.0,67078.0,61039.016,0.200599,4094375115.25,412,413,-0.004893,0.015369,0.322394,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1152263374447188,-0.2698031437520662,0.5864197530864198,0.7845053797739396,0.0870152444034198,0.0945163595704014,0.1255555555555556,0.0118831040804852,0.0093223591580048,0.17,0.1379751820553328,0.0017454154712786,0.0253084117318351,0.9746915882681648,5.757947198389496e-06,0.3062093510655637,0.1568177577133087,0.0008538304048134,2026-04-24 09:33:07.442034+00
325,binance,btc,2024-03-25 15:13:00+00,2024-03-25 10:53:00+00,2024-03-25 15:13:00+00,67078.0,69888.0,66802.9,69338.4,126181.66,0.202234,8749234413.74,260,261,0.033698,0.045993,0.821853,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.0814614419399058,0.913846153846154,0.5745603950489154,0.2224618635104442,0.1883417018121604,0.1844923076923077,0.0153925791794585,0.0088439664316274,0.18,0.2241776638497996,0.0044636838189485,0.0100240564899536,0.9899759435100464,1.1334016816132502e-05,0.6940730293737288,0.0349173208767642,0.0016793114755623,2026-04-24 09:33:07.442034+00
326,binance,btc,2024-03-25 19:57:00+00,2024-03-25 15:14:00+00,2024-03-25 19:57:00+00,69338.4,71063.6,69174.6,70996.9,108460.493,0.200452,7700358775.47,283,284,0.023919,0.027243,0.96469,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.1509208696787132,0.9539877300613496,0.5114495464456958,0.2887900107088493,0.232382311618619,0.1917177914110429,0.0164045960141451,0.0083901232422043,0.19,0.3017598974648197,0.0141276132590136,0.0031581543129603,0.9858723867409864,1.5791073630852356e-05,0.7349606491177186,0.0287502089834221,0.0023381603253969,2026-04-24 09:33:07.442034+00
327,binance,btc,2024-03-26 00:48:00+00,2024-03-25 19:58:00+00,2024-03-26 00:48:00+00,70996.9,71228.3,69608.9,70078.2,70111.482,0.200423,4913286457.89,290,291,-0.01294,0.022809,0.289799,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.2905834116917749,0.9174311926605504,0.5758650148753928,0.163196724379414,0.1396625420130616,0.1851376146788991,0.0155627662498855,0.008962052675579,0.2,0.1715839077183377,0.0280018603483024,0.0015734387999802,0.9719981396516976,8.42737851274293e-06,0.6978658911222407,0.0343182858792338,0.0012491820011227,2026-04-24 09:33:07.442034+00
328,binance,btc,2024-03-26 08:07:00+00,2024-03-26 00:49:00+00,2024-03-26 08:07:00+00,70078.2,71649.0,69853.7,70688.7,76699.742,0.201234,5421805052.32,438,439,0.008712,0.025619,0.465103,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.4292987553610164,0.8780487804878049,0.5661768443824772,0.1554124243108137,0.1387153436692415,0.1780487804878049,0.0150167738530993,0.0085021496895707,0.21,0.2544255169465039,0.0545003588148406,0.0007870009616613,0.9454996411851594,8.105676136129791e-06,0.6548085930047047,0.0414774213769609,0.0012015532860387,2026-04-24 09:33:07.442034+00
329,binance,btc,2024-03-26 14:09:00+00,2024-03-26 08:08:00+00,2024-03-26 14:09:00+00,70688.7,71340.8,70117.9,70488.0,86140.656,0.200761,6071882560.13,361,362,-0.002839,0.0173,0.302641,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.5258833466053273,0.8145896656534954,0.5696836239114981,0.1023356957077445,0.0965845912443109,0.1666261398176292,0.014246162545037,0.0081158055624573,0.22,0.1289829652518535,0.0854435502108573,0.0004857081838262,0.9145564497891426,6.216349392959583e-06,0.5800426138141943,0.056096615752665,0.0009217433919335,2026-04-24 09:33:07.442034+00
330,binance,btc,2024-03-26 17:43:00+00,2024-03-26 14:10:00+00,2024-03-26 17:43:00+00,70486.3,70580.0,69320.0,70175.0,87028.268,0.200509,6107208706.9,213,214,-0.004416,0.017876,0.678571,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.5819800668996363,0.7515151515151515,0.5791221767796196,0.056372295906652,0.056096720294309,0.1552727272727272,0.0135150964677894,0.0078268921437249,0.23,0.0160846687266681,0.1100628118479368,0.0003669564586232,0.889937188152063,4.940008725414979e-06,0.5018939303358942,0.075328794809649,0.0007326287843204,2026-04-24 09:33:07.442034+00
331,binance,btc,2024-03-27 00:10:00+00,2024-03-26 17:44:00+00,2024-03-27 00:10:00+00,70175.1,70478.2,69420.0,69931.4,49690.547,0.200412,3474929518.48,386,387,-0.003473,0.015079,0.483273,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2517623363460893,0.6083253801620087,0.6888217522658611,0.5854383869854732,0.0251748670415758,0.0263453132623723,0.143987915407855,0.0128215462905333,0.0075062254375332,0.24,-0.0855237981459986,0.1236432234302934,0.0003216814994553,0.8763567765697066,4.2265272155742e-06,0.4241179564094652,0.1002807731484577,0.000626881680143,2026-04-24 09:33:07.442034+00
332,binance,btc,2024-03-27 08:02:00+00,2024-03-27 00:11:00+00,2024-03-27 08:02:00+00,69931.4,70799.3,69690.1,69836.1,66576.315,0.200395,4649430191.97,471,472,-0.001363,0.015861,0.131626,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1445783132481927,0.617787010147697,0.608433734939759,0.5865108968349617,0.0086175802124829,0.0094616299856883,0.1295180722891566,0.0121635868210105,0.0071340762737718,0.25,-0.1769714183313988,0.1288612579080069,0.0003068222647893,0.871138742091993,3.890721314364009e-06,0.3300782149856145,0.1428070433872839,0.0005771032476243,2026-04-24 09:33:07.442034+00
333,binance,btc,2024-03-27 13:45:00+00,2024-03-27 08:03:00+00,2024-03-27 13:45:00+00,69836.1,71888.0,69466.4,69722.6,112895.994,0.201126,7871402231.26,342,343,-0.001625,0.034675,0.105798,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0100100100096763,0.6126429111917745,0.5075075075075075,0.5882022735007437,0.0044751960217557,-0.0051440989559224,0.1113513513513513,0.01153939166148,0.0067874964689182,0.26,-0.2592742764982589,0.1260014343349674,0.0003148137325571,0.8739985656650325,3.8109661020983207e-06,0.2292656366250409,0.2162698997691672,0.00056527995177,2026-04-24 09:33:07.442034+00
334,binance,btc,2024-03-27 16:20:00+00,2024-03-27 13:46:00+00,2024-03-27 16:20:00+00,69722.6,70734.7,68364.8,68980.1,149242.501,0.200021,10294762643.23,154,155,-0.010649,0.03399,0.259631,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1277445109737857,0.5643672032949444,0.4041916167664671,0.6645535987728451,0.0401941061932115,-0.0482757078968301,0.092754491017964,0.0109472281389094,0.0072750199227549,0.27,-0.3333468488484331,0.1017285802157822,0.0004007243309241,0.8982714197842178,4.556143457903278e-06,0.1507101701989327,0.3162718899412955,0.0006757377944202,2026-04-24 09:33:07.442034+00
335,binance,btc,2024-03-27 21:51:00+00,2024-03-27 16:21:00+00,2024-03-27 21:51:00+00,68980.1,69487.8,68436.2,69072.6,60471.298,0.200017,4176909778.23,330,331,0.001341,0.015245,0.605173,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2328358208877612,0.5235308208737767,0.3253731343283582,0.6640010618503168,0.0326239195618897,-0.0408363824211677,0.0785671641791044,0.0103940945637495,0.0069016898937024,0.28,-0.2000121639635897,0.0845288545611133,0.0004914522977713,0.9154711454388867,4.386912904293222e-06,0.1068685373603201,0.40688308082636,0.0006506548317132,2026-04-24 09:33:07.442034+00
336,binance,btc,2024-03-28 05:00:00+00,2024-03-27 21:52:00+00,2024-03-28 05:00:00+00,69072.7,70081.9,68941.0,69841.6,56638.718,0.200357,3955738687.07,428,429,0.011132,0.016517,0.789377,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2142857142785714,0.5232131158295097,0.3392857142857143,0.6257286527144305,0.0002580408684096,-0.0003177050442669,0.0810714285714285,0.0104638293923465,0.0065475179304794,0.29,-0.0800109475672307,0.0844060096603595,0.0004922332179541,0.9155939903396404,3.73145049548643e-06,0.1136920054149957,0.3902102399516109,0.0005534918996005,2026-04-24 09:33:07.442034+00
