,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,dollar_volume,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
56,binance,btc,2024-01-22 08:26:00+00,2024-01-21 19:36:00+00,2024-01-22 08:26:00+00,41684.1,41820.0,40666.0,40942.1,112378.887,0.481832,4601027629.44,770,771,-0.017801,0.027684,0.239255,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
57,binance,btc,2024-01-22 15:30:00+00,2024-01-22 08:27:00+00,2024-01-22 15:30:00+00,40942.1,41253.7,40333.0,40475.6,130906.629,0.483168,5298524352.75,423,424,-0.011394,0.022488,0.154882,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
58,binance,btc,2024-01-22 20:14:00+00,2024-01-22 15:31:00+00,2024-01-22 20:14:00+00,40475.6,40880.1,39402.0,39967.9,159594.859,0.482349,6378671365.03,283,284,-0.012543,0.036518,0.382856,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
59,binance,btc,2024-01-23 04:40:00+00,2024-01-22 20:15:00+00,2024-01-23 04:40:00+00,39967.8,40360.0,39450.0,40096.3,105574.765,0.481874,4233157449.87,505,506,0.003215,0.022768,0.71022,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
60,binance,btc,2024-01-23 12:05:00+00,2024-01-23 04:41:00+00,2024-01-23 12:05:00+00,40096.3,40134.1,38652.3,38951.2,149779.785,0.482341,5834102361.49,444,445,-0.028559,0.036956,0.201714,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
61,binance,btc,2024-01-23 17:49:00+00,2024-01-23 12:06:00+00,2024-01-23 17:49:00+00,38951.2,39645.0,38545.0,39457.0,147600.788,0.482578,5823884292.12,343,344,0.012985,0.02824,0.829091,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
62,binance,btc,2024-01-24 02:03:00+00,2024-01-23 17:50:00+00,2024-01-24 02:03:00+00,39457.1,40247.0,38983.0,39737.7,115381.505,0.483339,4584995631.24,493,494,0.007112,0.032035,0.597073,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
63,binance,btc,2024-01-24 13:05:00+00,2024-01-24 02:04:00+00,2024-01-24 13:05:00+00,39737.7,40560.6,39550.0,40000.0,107367.117,0.482404,4294684680.0,661,662,0.006601,0.025432,0.44528,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
64,binance,btc,2024-01-24 21:27:00+00,2024-01-24 13:06:00+00,2024-01-24 21:27:00+00,39999.9,40224.4,39493.3,39735.3,113003.046,0.483358,4490209933.72,501,502,-0.006615,0.018278,0.331008,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
65,binance,btc,2024-01-25 12:38:00+00,2024-01-24 21:28:00+00,2024-01-25 12:38:00+00,39735.2,40300.0,39648.7,39901.1,105450.129,0.483017,4207576142.24,910,911,0.004175,0.016391,0.387533,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
66,binance,btc,2024-01-25 22:43:00+00,2024-01-25 12:39:00+00,2024-01-25 22:43:00+00,39901.1,40078.6,39535.3,39911.7,111736.875,0.482692,4459608633.94,604,605,0.000266,0.013616,0.692803,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
67,binance,btc,2024-01-26 12:08:00+00,2024-01-25 22:44:00+00,2024-01-26 12:08:00+00,39911.8,41490.0,39813.1,41309.9,160093.319,0.484254,6613438998.56,804,805,0.03503,0.042015,0.892599,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
68,binance,btc,2024-01-26 19:22:00+00,2024-01-26 12:09:00+00,2024-01-26 19:22:00+00,41310.0,42187.1,40890.0,42075.8,155918.549,0.483017,6560397684.01,433,434,0.018538,0.031399,0.914193,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
69,binance,btc,2024-01-27 11:51:00+00,2024-01-26 19:23:00+00,2024-01-27 11:51:00+00,42075.8,42239.3,41360.1,41741.1,108983.121,0.483286,4549075351.97,988,989,-0.007955,0.020896,0.433348,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
70,binance,btc,2024-01-28 07:38:00+00,2024-01-27 11:52:00+00,2024-01-28 07:38:00+00,41741.0,42836.0,41689.3,42409.8,131880.475,0.483197,5593024568.66,1186,1187,0.016023,0.027472,0.628325,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
71,binance,btc,2024-01-28 21:34:00+00,2024-01-28 07:39:00+00,2024-01-28 21:34:00+00,42409.8,42688.0,41660.9,41835.9,110130.898,0.483093,4607425235.64,835,836,-0.013532,0.024218,0.170383,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
72,binance,btc,2024-01-29 12:53:00+00,2024-01-28 21:35:00+00,2024-01-29 12:53:00+00,41835.8,42493.0,41600.0,42093.6,105241.773,0.483217,4430005095.95,918,919,0.006162,0.021345,0.552744,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
73,binance,btc,2024-01-29 21:42:00+00,2024-01-29 12:54:00+00,2024-01-29 21:42:00+00,42093.6,43298.0,41768.3,43228.5,148468.857,0.484368,6418085984.82,528,529,0.026961,0.03634,0.954566,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
74,binance,btc,2024-01-30 12:48:00+00,2024-01-29 21:43:00+00,2024-01-30 12:48:00+00,43227.7,43888.0,43058.5,43325.4,134344.684,0.484721,5820537172.17,905,906,0.00226,0.019189,0.32176,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
75,binance,btc,2024-01-30 23:13:00+00,2024-01-30 12:49:00+00,2024-01-30 23:13:00+00,43325.3,43750.0,43092.0,43202.5,112865.328,0.48385,4876064332.92,624,625,-0.002834,0.015187,0.167933,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
76,binance,btc,2024-01-31 12:37:00+00,2024-01-30 23:14:00+00,2024-01-31 12:37:00+00,43202.4,43225.5,42341.0,42652.7,124166.757,0.483919,5296047436.29,803,804,-0.012724,0.020473,0.352402,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
77,binance,btc,2024-01-31 20:02:00+00,2024-01-31 12:38:00+00,2024-01-31 20:02:00+00,42652.7,43748.6,42503.3,43082.7,143116.429,0.485097,6165842175.68,444,445,0.010081,0.029196,0.465269,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
78,binance,btc,2024-02-01 04:36:00+00,2024-01-31 20:03:00+00,2024-02-01 04:36:00+00,43082.7,43151.1,41866.8,42013.6,124845.311,0.487257,5245200958.23,513,514,-0.024815,0.02981,0.114304,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
79,binance,btc,2024-02-01 16:40:00+00,2024-02-01 04:37:00+00,2024-02-01 16:40:00+00,42013.5,42936.6,41926.3,42431.9,132770.208,0.48493,5633692188.84,723,724,0.009959,0.024047,0.500445,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
80,binance,btc,2024-02-02 03:56:00+00,2024-02-01 16:41:00+00,2024-02-02 03:56:00+00,42432.0,43430.0,42431.9,43028.7,111303.656,0.484907,4789251622.93,675,676,0.014062,0.023522,0.597936,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
81,binance,btc,2024-02-02 17:16:00+00,2024-02-02 03:57:00+00,2024-02-02 17:16:00+00,43028.8,43480.0,42512.7,43253.0,138252.769,0.484956,5979847017.56,799,800,0.00521,0.02248,0.765326,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
82,binance,btc,2024-02-03 17:17:00+00,2024-02-02 17:17:00+00,2024-02-03 17:17:00+00,43252.9,43372.2,42756.1,43107.9,106084.261,0.48261,4573069714.76,1440,1441,-0.003352,0.014244,0.571011,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
83,binance,btc,2024-02-04 17:18:00+00,2024-02-03 17:18:00+00,2024-02-04 17:18:00+00,43107.9,43264.3,42702.4,42884.7,93354.828,0.404463,4003493792.33,1440,1441,-0.005178,0.013035,0.324435,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
84,binance,btc,2024-02-05 08:04:00+00,2024-02-04 17:19:00+00,2024-02-05 08:04:00+00,42884.7,43182.5,42176.7,43177.3,122927.805,0.46912,5307690714.83,885,886,0.006823,0.023454,0.99483,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
85,binance,btc,2024-02-05 20:09:00+00,2024-02-05 08:05:00+00,2024-02-05 20:09:00+00,43177.4,43580.0,42470.2,42604.3,143318.939,0.469479,6106003072.84,724,725,-0.013273,0.025703,0.120833,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
86,binance,btc,2024-02-06 11:49:00+00,2024-02-05 20:10:00+00,2024-02-06 11:49:00+00,42604.4,43110.0,42311.2,42829.3,120377.253,0.46913,5155673481.91,939,940,0.005279,0.018749,0.648598,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
87,binance,btc,2024-02-07 02:03:00+00,2024-02-06 11:50:00+00,2024-02-07 02:03:00+00,42829.3,43378.8,42631.0,43048.3,116577.895,0.469317,5018480197.33,853,854,0.005113,0.01746,0.558037,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
88,binance,btc,2024-02-07 17:52:00+00,2024-02-07 02:04:00+00,2024-02-07 17:52:00+00,43048.2,43708.2,42763.4,43436.5,144906.618,0.46954,6294236312.76,948,949,0.00902,0.021947,0.712426,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
89,binance,btc,2024-02-08 03:42:00+00,2024-02-07 17:53:00+00,2024-02-08 03:42:00+00,43436.5,44795.1,43414.6,44578.1,154269.4,0.469391,6877036740.14,589,590,0.026282,0.031782,0.842811,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
90,binance,btc,2024-02-08 16:28:00+00,2024-02-08 03:43:00+00,2024-02-08 16:28:00+00,44578.0,45488.0,44405.0,45240.1,162501.652,0.469505,7351590986.65,765,766,0.014853,0.024294,0.771099,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
91,binance,btc,2024-02-09 02:57:00+00,2024-02-08 16:29:00+00,2024-02-09 02:57:00+00,45240.1,46399.4,44878.0,46281.3,135189.512,0.47154,6256746361.73,628,629,0.023015,0.033629,0.922374,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
92,binance,btc,2024-02-09 12:11:00+00,2024-02-09 02:58:00+00,2024-02-09 12:11:00+00,46281.2,47688.3,45830.1,47416.0,182398.648,0.472698,8648614293.57,553,554,0.02452,0.04015,0.85346,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
93,binance,btc,2024-02-09 17:54:00+00,2024-02-09 12:12:00+00,2024-02-09 17:54:00+00,47415.9,47699.5,46638.6,47555.9,173969.145,0.471451,8273259262.71,342,343,0.002953,0.022374,0.864643,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:28:16.858288+00
