datetime,datetime_start,datetime_end,open,high,low,close,volume,dollar_volume,vwap,bar_size,bar_volatility,duration_seconds,duration_minutes,tick_count,buy_dollar_volume,sell_dollar_volume,buy_sell_imbalance,bar_return,price_range,close_position
2024-01-10 06:58:09.806000+00:00,2024-01-09 22:58:09.448000+00:00,2024-01-10 06:58:09.806000+00:00,46229.82,46261.09,45622.0,45981.988,12904.951095,593483265.8,45988.804,593483265.8,1.04268755,28800.4,480.006,335734,286562716.64,306920549.15,-0.034302,-0.005361,0.013824,0.563283
2024-01-10 13:10:12.601000+00:00,2024-01-10 06:58:09.949000+00:00,2024-01-10 13:10:12.601000+00:00,45981.988,46023.398,44300.359,44891.238,16900.342849,765823760.21,45314.096,765823760.21,3.60815194,22322.7,372.0442,590029,366323222.34,399500537.87,-0.043322,-0.023721,0.037472,0.342928
2024-01-10 17:43:10.581000+00:00,2024-01-10 13:10:12.601000+00:00,2024-01-10 17:43:10.581000+00:00,44891.48,46160.0,44800.0,46119.48,16902.336511,765801288.86,45307.422,765801288.86,2.2436835,16378.0,272.9663,524695,426005549.53,339795739.33,0.112575,0.027355,0.030295,0.970206
2024-01-10 20:35:07.198000+00:00,2024-01-10 17:43:10.584000+00:00,2024-01-10 20:35:07.198000+00:00,46117.23,46666.0,44800.0,45864.301,16601.473768,765799558.09,46128.408,765799558.09,6.76619914,10316.6,171.9436,463923,396643840.65,369155717.44,0.035895,-0.005484,0.040462,0.570365
2024-01-10 22:23:13.138000+00:00,2024-01-10 20:35:07.218000+00:00,2024-01-10 22:23:13.138000+00:00,45862.0,46666.0,45000.0,46665.988,16709.798585,766019156.65,45842.513,766019156.65,8.56460374,6485.9,108.0987,376884,399013775.39,367005381.26,0.041785,0.017531,0.036326,0.999993
2024-01-11 01:27:33.336000+00:00,2024-01-10 22:23:13.139000+00:00,2024-01-11 01:27:33.336000+00:00,46666.0,47695.93,46278.109,46642.859,16346.518249,765831316.41,46849.813,765831316.41,2.71678784,11060.2,184.3366,333205,432045215.81,333786100.6,0.128304,-0.000496,0.030382,0.257261
2024-01-11 09:27:33.760000+00:00,2024-01-11 01:27:33.393000+00:00,2024-01-11 09:27:33.760000+00:00,46642.871,46750.0,45618.102,46298.309,14036.460438,649183394.44,46249.793,649183394.44,1.45184233,28800.4,480.0061,500845,317336247.89,331847146.55,-0.022353,-0.007387,0.024267,0.600944
2024-01-11 14:14:06.423000+00:00,2024-01-11 09:27:33.920000+00:00,2024-01-11 14:14:06.423000+00:00,46298.309,47799.109,46210.0,47704.922,16273.935443,765835039.86,47058.995,765835039.86,1.68187971,17192.5,286.5417,488221,419576056.1,346258983.76,0.095735,0.030382,0.034323,0.940729
2024-01-11 15:08:06.424000+00:00,2024-01-11 14:14:06.423000+00:00,2024-01-11 15:08:06.424000+00:00,47704.922,48969.48,47485.789,48152.172,15869.798412,765835310.31,48257.406,765835310.31,2.56968733,3240.0,54.0,301567,426611074.54,339224235.77,0.114107,0.009375,0.031101,0.449138
2024-01-11 16:25:20.510000+00:00,2024-01-11 15:08:06.436000+00:00,2024-01-11 16:25:20.510000+00:00,48152.18,48191.102,45788.0,46007.039,16300.160466,765839782.54,46983.573,765839782.54,2.90794171,4634.1,77.2346,332790,352818603.22,413021179.32,-0.07861,-0.044549,0.049906,0.091148
2024-01-11 20:39:40.406000+00:00,2024-01-11 16:25:20.537000+00:00,2024-01-11 20:39:40.406000+00:00,46007.039,46975.0,45606.059,46398.199,16529.708609,765837092.35,46330.949,765837092.35,1.73549551,15259.9,254.3312,447585,364137984.34,401699108.0,-0.049046,0.008502,0.029755,0.578652
2024-01-12 04:39:40.592000+00:00,2024-01-11 20:39:40.406000+00:00,2024-01-12 04:39:40.592000+00:00,46397.801,46613.672,45898.0,46031.809,10932.899028,505426710.53,46229.889,505426710.53,1.13629095,28800.2,480.0031,417036,235046231.65,270380478.87,-0.06991,-0.007888,0.015425,0.186969
2024-01-12 12:39:40.820000+00:00,2024-01-12 04:39:40.738000+00:00,2024-01-12 12:39:40.820000+00:00,46031.82,46366.0,45537.371,45890.66,13320.122254,612386187.67,45974.517,612386187.67,0.96265763,28800.1,480.0014,481238,310629537.87,301756649.8,0.014489,-0.003067,0.018001,0.426354
2024-01-12 15:51:50.184000+00:00,2024-01-12 12:39:40.913000+00:00,2024-01-12 15:51:50.184000+00:00,45890.648,45944.121,44373.219,44530.0,16931.249906,765843507.91,45232.544,765843507.91,1.33057047,11529.3,192.1545,453633,362850230.34,402993277.57,-0.052417,-0.02965,0.034231,0.099803
2024-01-12 17:30:34.882000+00:00,2024-01-12 15:51:50.190000+00:00,2024-01-12 17:30:34.882000+00:00,44530.0,44675.879,43212.0,43440.0,17446.583612,765837007.51,43896.102,765837007.51,2.43919617,5924.7,98.7449,422616,368567795.64,397269211.87,-0.037477,-0.024478,0.032874,0.155751
2024-01-12 21:47:13.408000+00:00,2024-01-12 17:30:34.882000+00:00,2024-01-12 21:47:13.408000+00:00,43440.32,43981.102,43213.73,43400.0,17554.482097,765835928.71,43626.233,765835928.71,1.75467366,15398.5,256.6421,325021,385304911.12,380531017.58,0.006234,-0.000928,0.017665,0.242737
2024-01-13 01:05:44.613000+00:00,2024-01-12 21:47:13.449000+00:00,2024-01-13 01:05:44.613000+00:00,43400.0,43488.0,41500.0,42809.469,17998.003513,765835903.7,42551.159,765835903.7,6.02023591,11911.2,198.5194,353063,360234618.84,405601284.86,-0.059238,-0.013607,0.045806,0.658686
2024-01-13 09:05:44.750000+00:00,2024-01-13 01:05:44.615000+00:00,2024-01-13 09:05:44.750000+00:00,42809.48,43254.961,42436.121,43121.93,14483.882603,620384498.87,42832.748,620384498.87,0.91150105,28800.1,480.0022,397123,295366606.35,325017892.52,-0.047795,0.007299,0.019128,0.837537
2024-01-13 17:05:45.214000+00:00,2024-01-13 09:05:45.132000+00:00,2024-01-13 17:05:45.214000+00:00,43121.93,43257.0,42505.0,42803.988,13525.097384,579276593.47,42829.754,579276593.47,1.19261169,28800.1,480.0014,458021,280347426.92,298929166.55,-0.032077,-0.007373,0.017439,0.397591
2024-01-14 01:05:45.584000+00:00,2024-01-13 17:05:45.435000+00:00,2024-01-14 01:05:45.584000+00:00,42803.988,43040.012,42664.0,42716.012,6178.689559,264837042.7,42862.979,264837042.7,0.52122907,28800.1,480.0025,262709,133984720.19,130852322.51,0.011828,-0.002055,0.008785,0.138325
2024-01-14 09:05:45.807000+00:00,2024-01-14 01:05:45.762000+00:00,2024-01-14 09:05:45.807000+00:00,42716.012,43060.0,42562.559,42960.02,5388.975768,230718538.79,42813.059,230718538.79,0.31757405,28800.0,480.0007,197069,122507518.75,108211020.04,0.061965,0.005712,0.011645,0.799011
2024-01-14 17:05:46.587000+00:00,2024-01-14 09:05:46.207000+00:00,2024-01-14 17:05:46.587000+00:00,42960.02,43079.0,42710.0,42947.988,7009.382172,300520046.4,42873.971,300520046.4,0.39572847,28800.4,480.0063,286888,150468006.38,150052040.02,0.001384,-0.00028,0.008589,0.644955
2024-01-15 01:05:46.979000+00:00,2024-01-14 17:05:46.742000+00:00,2024-01-15 01:05:46.979000+00:00,42947.98,43010.84,41718.051,42296.262,17335.05573,733681658.85,42323.582,733681658.85,2.00338538,28800.2,480.004,523714,349456887.3,384224771.55,-0.047388,-0.015175,0.030101,0.447259
2024-01-15 09:05:47.286000+00:00,2024-01-15 01:05:47.135000+00:00,2024-01-15 09:05:47.286000+00:00,42296.262,42824.68,42176.281,42600.352,8902.82118,378842095.16,42553.039,378842095.16,0.59857079,28800.2,480.0025,279018,198337354.93,180504740.23,0.047071,0.00719,0.01533,0.654027
2024-01-15 17:05:47.300000+00:00,2024-01-15 09:05:47.300000+00:00,2024-01-15 17:05:47.300000+00:00,42600.34,42958.031,42163.32,42631.73,12436.187214,528848710.46,42524.988,528848710.46,1.05906256,28800.0,480.0,472998,266325847.8,262522862.66,0.007191,0.000737,0.018655,0.589409
2024-01-16 01:05:47.368000+00:00,2024-01-15 17:05:47.300000+00:00,2024-01-16 01:05:47.368000+00:00,42631.238,43400.43,42342.18,42681.102,17541.228833,753336583.04,42946.625,753336583.04,1.13308226,28800.1,480.0011,600566,352579830.44,400756752.6,-0.063951,0.00117,0.024823,0.320266
2024-01-16 09:05:47.787000+00:00,2024-01-16 01:05:47.784000+00:00,2024-01-16 09:05:47.787000+00:00,42681.109,43062.129,42553.961,42945.828,8224.576486,351852351.73,42780.604,351852351.73,0.4848673,28800.0,480.0,303317,189562699.62,162289652.1,0.077513,0.006202,0.011906,0.771137
2024-01-16 15:24:29.295000+00:00,2024-01-16 09:05:47.816000+00:00,2024-01-16 15:24:29.295000+00:00,42945.828,43174.48,42050.0,42917.551,17955.874848,765837203.17,42651.066,765837203.17,1.27299189,22721.5,378.6913,468649,426917151.29,338920051.89,0.114903,-0.000658,0.026184,0.771513
2024-01-16 23:24:29.406000+00:00,2024-01-16 15:24:29.298000+00:00,2024-01-16 23:24:29.406000+00:00,42917.551,43578.012,42834.289,43205.648,17028.235081,735600325.84,43198.859,735600325.84,1.32623565,28800.1,480.0018,568583,375239730.56,360360595.28,0.020227,0.006713,0.017329,0.499325
2024-01-17 07:24:30.280000+00:00,2024-01-16 23:24:29.864000+00:00,2024-01-17 07:24:30.280000+00:00,43205.648,43228.0,42720.82,42803.129,7118.796266,305908015.96,42971.874,305908015.96,0.38267007,28800.4,480.0069,210160,143876828.43,162031187.53,-0.059346,-0.009316,0.011739,0.162287
2024-01-17 15:24:30.402000+00:00,2024-01-17 07:24:30.292000+00:00,2024-01-17 15:24:30.402000+00:00,42803.129,42926.02,42365.578,42629.148,13676.600046,583513341.56,42665.088,583513341.56,0.9927773,28800.1,480.0018,462143,289381785.8,294131555.76,-0.00814,-0.004065,0.013093,0.470291
2024-01-17 23:24:30.671000+00:00,2024-01-17 15:24:30.488000+00:00,2024-01-17 23:24:30.671000+00:00,42629.148,42876.48,42200.691,42656.02,12671.038562,539328645.63,42563.886,539328645.63,0.8270927,28800.2,480.0031,499654,278928791.56,260399854.07,0.034356,0.00063,0.015853,0.673773
2024-01-18 07:24:30.957000+00:00,2024-01-17 23:24:30.708000+00:00,2024-01-18 07:24:30.957000+00:00,42656.02,42922.0,42502.191,42830.012,6028.802481,257478282.17,42708.031,257478282.17,0.28311707,28800.2,480.0041,205690,120061277.29,137417004.88,-0.067407,0.004079,0.009842,0.78088
2024-01-18 15:24:31.210000+00:00,2024-01-18 07:24:31.169000+00:00,2024-01-18 15:24:31.210000+00:00,42830.012,42930.0,42353.801,42766.828,10145.992229,432267526.74,42604.756,432267526.74,0.56434907,28800.0,480.0007,353977,211740520.56,220527006.17,-0.020326,-0.001475,0.013453,0.716813
2024-01-18 20:03:00.873000+00:00,2024-01-18 15:24:31.252000+00:00,2024-01-18 20:03:00.873000+00:00,42766.828,42766.84,40831.988,40916.488,18367.054784,765842400.18,41696.527,765842400.18,2.08661945,16709.6,278.4937,395349,349824733.5,416017666.68,-0.086432,-0.043266,0.045242,0.043673
2024-01-19 04:03:00.916000+00:00,2024-01-18 20:03:00.874000+00:00,2024-01-19 04:03:00.916000+00:00,40916.488,41370.988,40683.281,41084.0,15650.521317,643079277.2,41089.959,643079277.2,1.08353045,28800.0,480.0007,353882,327483307.66,315595969.53,0.018485,0.004094,0.016808,0.582688
2024-01-19 12:03:01.074000+00:00,2024-01-19 04:03:01.015000+00:00,2024-01-19 12:03:01.074000+00:00,41083.602,41576.0,41052.039,41479.488,9699.800433,400969933.76,41337.957,400969933.76,0.45912661,28800.1,480.001,256559,216775975.38,184193958.38,0.081258,0.009636,0.012754,0.815804
2024-01-19 18:01:04.610000+00:00,2024-01-19 12:03:01.320000+00:00,2024-01-19 18:01:04.610000+00:00,41479.5,41479.5,40280.0,41272.52,18727.392345,765838770.54,40894.042,765838770.54,1.82701307,21483.3,358.0548,497997,368417133.03,397421637.51,-0.037873,-0.00499,0.028918,0.827444
2024-01-20 02:01:04.655000+00:00,2024-01-19 18:01:04.610000+00:00,2024-01-20 02:01:04.655000+00:00,41272.531,42196.859,41006.609,41621.309,15982.583093,666158102.3,41680.253,666158102.3,1.2340043,28800.0,480.0007,459198,344033150.97,322124951.33,0.032887,0.008451,0.028839,0.516445
2024-01-20 10:01:05.471000+00:00,2024-01-20 02:01:05.465000+00:00,2024-01-20 10:01:05.471000+00:00,41621.32,41774.0,41459.02,41524.25,5043.604541,209855408.88,41608.22,209855408.88,0.24670013,28800.0,480.0001,209947,98283521.01,111571887.87,-0.063322,-0.002332,0.007568,0.207094
2024-01-20 18:01:05.621000+00:00,2024-01-20 10:01:05.607000+00:00,2024-01-20 18:01:05.621000+00:00,41524.25,41700.0,41475.691,41589.102,5343.608427,222198342.97,41582.078,222198342.97,0.22610135,28800.0,480.0002,225078,106341861.45,115856481.52,-0.04282,0.001562,0.005402,0.505599
2024-01-21 02:01:05.793000+00:00,2024-01-20 18:01:05.643000+00:00,2024-01-21 02:01:05.793000+00:00,41589.102,41872.559,41526.359,41673.98,4506.050712,187935682.15,41707.405,187935682.15,0.20656057,28800.2,480.0025,189906,87235469.55,100700212.6,-0.071645,0.002041,0.008324,0.426405
2024-01-21 10:01:06.020000+00:00,2024-01-21 02:01:05.813000+00:00,2024-01-21 10:01:06.020000+00:00,41673.988,41760.0,41564.289,41759.988,2847.6466,118670385.23,41673.143,118670385.23,0.08210446,28800.2,480.0034,147666,56149733.48,62520651.75,-0.053686,0.002064,0.004696,0.99994
2024-01-21 18:01:06.424000+00:00,2024-01-21 10:01:06.253000+00:00,2024-01-21 18:01:06.424000+00:00,41760.0,41881.391,41525.0,41671.102,5192.15141,216695733.21,41735.249,216695733.21,0.20438176,28800.2,480.0028,212416,107567260.22,109128472.99,-0.007205,-0.002129,0.008534,0.409948
2024-01-22 02:01:06.988000+00:00,2024-01-21 18:01:06.828000+00:00,2024-01-22 02:01:06.988000+00:00,41671.102,41811.102,41263.602,41362.051,5829.914571,242320807.12,41565.07,242320807.12,0.3560829,28800.2,480.0027,216449,111834650.59,130486156.53,-0.07697,-0.007416,0.013139,0.179816
2024-01-22 10:01:07.480000+00:00,2024-01-22 02:01:07.455000+00:00,2024-01-22 10:01:07.480000+00:00,41362.051,41426.031,40610.0,40757.559,12715.129619,521639015.79,41025.065,521639015.79,0.94911059,28800.0,480.0004,434095,253111513.9,268527501.89,-0.029553,-0.014615,0.019729,0.180825
2024-01-22 18:01:07.594000+00:00,2024-01-22 10:01:07.591000+00:00,2024-01-22 18:01:07.594000+00:00,40757.57,41244.059,40350.0,40698.781,18388.965952,748453428.67,40701.224,748453428.67,1.49750951,28800.0,480.0,762306,379715956.92,368737471.75,0.014668,-0.001442,0.021936,0.39011
2024-01-22 22:47:55.724000+00:00,2024-01-22 18:01:07.692000+00:00,2024-01-22 22:47:55.724000+00:00,40698.781,40800.012,39431.578,39620.461,19125.255954,765841080.68,40043.442,765841080.68,3.55342338,17208.0,286.8005,403694,350331830.25,415509250.42,-0.085106,-0.026495,0.033623,0.138028
2024-01-23 06:47:56.108000+00:00,2024-01-22 22:47:56.055000+00:00,2024-01-23 06:47:56.108000+00:00,39620.449,40176.738,39488.121,39991.539,8699.928497,346885920.73,39872.273,346885920.73,0.56576629,28800.1,480.0009,208382,181582311.37,165303609.36,0.046928,0.009366,0.01738,0.731056
2024-01-23 12:28:29.816000+00:00,2024-01-23 06:47:56.120000+00:00,2024-01-23 12:28:29.816000+00:00,39991.531,40026.371,38657.0,38924.391,19548.854791,765855301.45,39176.479,765855301.45,1.6201945,20433.7,340.5616,509539,377464083.45,388391218.0,-0.014268,-0.026684,0.034242,0.195265
2024-01-23 17:41:03.363000+00:00,2024-01-23 12:28:29.816000+00:00,2024-01-23 17:41:03.363000+00:00,38924.398,39634.289,38555.0,39492.68,19606.650597,765843757.38,39060.407,765843757.38,1.36828684,18753.5,312.5591,668259,442281331.88,323562425.5,0.155017,0.0146,0.027728,0.868794
2024-01-24 01:41:03.610000+00:00,2024-01-23 17:41:03.536000+00:00,2024-01-24 01:41:03.610000+00:00,39492.602,40250.0,38981.102,39888.012,17152.158731,678534396.03,39559.708,678534396.03,1.16828733,28800.1,480.0012,449259,361066635.0,317467761.03,0.064254,0.010012,0.03213,0.714722
2024-01-24 09:41:03.889000+00:00,2024-01-24 01:41:03.656000+00:00,2024-01-24 09:41:03.889000+00:00,39888.012,40191.969,39557.012,39964.559,11516.105893,458852281.87,39844.396,458852281.87,0.61669783,28800.2,480.0039,342591,251471789.1,207380492.77,0.09609,0.001919,0.015918,0.64185
2024-01-24 17:41:04.429000+00:00,2024-01-24 09:41:04.274000+00:00,2024-01-24 17:41:04.429000+00:00,39964.551,40555.0,39766.0,40177.191,14694.89547,589113874.35,40089.695,589113874.35,0.97171023,28800.2,480.0026,634349,302449440.12,286664434.22,0.026794,0.005321,0.019742,0.521155
2024-01-25 01:41:04.874000+00:00,2024-01-24 17:41:04.611000+00:00,2024-01-25 01:41:04.874000+00:00,40177.191,40189.18,39484.191,40007.75,10169.608983,405439045.58,39867.712,405439045.58,0.76177506,28800.3,480.0044,362857,203315002.06,202124043.52,0.002937,-0.004217,0.017547,0.742649
2024-01-25 09:41:04.942000+00:00,2024-01-25 01:41:04.874000+00:00,2024-01-25 09:41:04.942000+00:00,40007.988,40177.68,39792.012,40051.988,6503.933363,260131183.76,39995.979,260131183.76,0.31301767,28800.1,480.0011,242481,122697388.37,137433795.38,-0.05665,0.0011,0.00964,0.674094
